LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1499,1,1,DGROUPNO,VARCHAR2
1499,1,2,DSECTNO,VARCHAR2
1499,1,3,XDPROCYYM,VARCHAR2
1499,1,4,XTHREEMOINC,VARCHAR2
1499,1,5,GINCDT,VARCHAR2
1499,1,6,RXNUMBER,VARCHAR2
1499,1,7,DNATCD,VARCHAR2
1499,1,8,SUBNO,VARCHAR2
1499,1,9,RELSEXA,VARCHAR2
1499,1,10,DPATAGE,VARCHAR2
1499,1,11,XDPROCDTE,DATE
1499,1,12,GINYMD,DATE
1499,1,13,MAIL,VARCHAR2
1499,1,14,HMOCLN,VARCHAR2
1499,1,15,IMC,VARCHAR2
1499,1,16,CONTNO,VARCHAR2
1499,1,17,DRUGNM,VARCHAR2
1499,1,18,FormID,VARCHAR2
1499,1,19,INJDRG,VARCHAR2
1499,1,20,DRGSRC,VARCHAR2
1499,1,21,GENDRG,VARCHAR2
1499,1,22,DOCTOR,VARCHAR2
1499,1,23,PROVCHGS,NUMBER
1499,1,24,CONTLIAB,NUMBER
1499,1,25,COPAYAMT,NUMBER
1499,1,26,DISPENSFEE,NUMBER
1499,1,27,ACQCOST,NUMBER
1499,1,28,RxCount,INTEGER
1499,1,29,DPATFN,VARCHAR2
1499,1,30,DPATLN,VARCHAR2
1499,1,31,DPATCD,VARCHAR2
1499,1,32,DPAYEENM,VARCHAR2
1499,1,33,DPAYZIP,VARCHAR2
1499,1,34,DCLMDISPCD,VARCHAR2
1499,1,35,XPROVCHGOLD,NUMBER
1499,1,36,DSTRENGTH,VARCHAR2
1499,1,37,DPHARLICNO,VARCHAR2
1499,1,38,DPHARNAME,VARCHAR2
1499,1,39,DPHARPARTCD,VARCHAR2
1499,1,40,XPATBTH,DATE
1499,1,41,DRADMINROUTE,VARCHAR2
1499,1,42,DRCARRNBR,VARCHAR2
1499,1,43,DRCLMNBR,VARCHAR2
1499,1,44,DRDRFTNBR,VARCHAR2
1499,1,45,DRDRUGDOSAGE,VARCHAR2
1499,1,46,DRDRUGLABELN,VARCHAR2
1499,1,47,DRDSPNSASWRT,VARCHAR2
1499,1,48,DRFNLPLNCD,VARCHAR2
1499,1,49,DRFREETXT,VARCHAR2
1499,1,50,DRGENRCPDIND,VARCHAR2
1499,1,51,DRGPINBR,VARCHAR2
1499,1,52,DRINNWKIND,VARCHAR2
1499,1,53,DRITEMTYP,VARCHAR2
1499,1,54,DRMAINTDRUGI,VARCHAR2
1499,1,55,DRMFGID,VARCHAR2
1499,1,56,DRMFGNM,VARCHAR2
1499,1,57,DRNATLDRUGUN,VARCHAR2
1499,1,58,DRNCPDPVERSN,VARCHAR2
1499,1,59,DRNWKID,VARCHAR2
1499,1,60,DRPATMI,VARCHAR2
1499,1,61,DRPATSSN,VARCHAR2
1499,1,62,DRPCPFNM,VARCHAR2
1499,1,63,DRPCPLNM,VARCHAR2
1499,1,64,DRPCPMI,VARCHAR2
1499,1,65,DRPCPSPCLTCD,VARCHAR2
1499,1,66,DRPERSCD,VARCHAR2
1499,1,67,DRPHARCHNID,VARCHAR2
1499,1,68,DRPHARNWKNM,VARCHAR2
1499,1,69,DRPHARPHNNBR,VARCHAR2
1499,1,70,DRPHARPMTID,VARCHAR2
1499,1,71,DRPLCEOFTRTM,VARCHAR2
1499,1,72,DRPLNDRUGSTA,VARCHAR2
1499,1,73,DRPRCSCHID,VARCHAR2
1499,1,74,DRPRCTBLNM,VARCHAR2
1499,1,75,DRPRESCRFNM,VARCHAR2
1499,1,76,DRPRESCRLNM,VARCHAR2
1499,1,77,DRPRESCRMI,VARCHAR2
1499,1,78,DRPRESCRSPCL,VARCHAR2
1499,1,79,DRPRIORAUTHZ,VARCHAR2
1499,1,82,DRSUBSSN,VARCHAR2
1499,1,83,DRTAXID,VARCHAR2
1499,1,84,DRTHERAPCLSC,VARCHAR2
1499,1,85,DRTHERAPEQIV,VARCHAR2
1499,1,86,DRTIERLVLCD,VARCHAR2
1499,1,87,DRTYPCDDRUG,VARCHAR2
1499,1,88,DRTYPOFSERVC,VARCHAR2
1499,1,89,XRXQUANITY,INTEGER
1499,1,90,XRADJMTDT,DATE
1499,1,91,XRAFTMAXAMT,NUMBER
1499,1,92,XRAPCSCLMSEQ,VARCHAR2
1499,1,93,XRCALCAFTMAX,NUMBER
1499,1,94,XRCALCCOPMTA,NUMBER
1499,1,95,XRCALCCPAYDI,NUMBER
1499,1,96,XRCALCDEDAMT,NUMBER
1499,1,97,XRCALCDSPNSF,NUMBER
1499,1,98,XRCALCDUEAMT,NUMBER
1499,1,99,XRCALCINGRDN,NUMBER
1499,1,100,XRCALCPATSHR,NUMBER
1499,1,101,XRCALCSLSTAX,NUMBER
1499,1,102,XRCPAYDIFFAM,NUMBER
1499,1,80,DRREFILLIND,VARCHAR2
1499,1,81,DRRELSHPTOSU,VARCHAR2
1499,1,103,XRDAYSOFSUPP,INTEGER
1499,1,104,XRDEDAMT,NUMBER
1499,1,105,XRDIRECTPRC,NUMBER
1499,1,106,XRDRFTRLSEDT,VARCHAR2
1499,1,107,XRDSPNSTAXAM,NUMBER
1499,1,108,XRFNLPLNEFFD,VARCHAR2
1499,1,109,XRGENRCDRUGP,NUMBER
1499,1,110,XRINGRDNTCOS,NUMBER
1499,1,111,XRPATSHRAMT,NUMBER
1499,1,112,XRPRESCRDECQ,NUMBER
1499,1,113,XRUSUALCSTMR,NUMBER
1499,1,114,XRWHSLEPRC,NUMBER
1499,1,115,XRXQNTYNEW,INTEGER
