LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
739,1,1,Source,VARCHAR2
739,1,2,RecordIdentifier,VARCHAR2
739,1,3,ProcessorNumber,VARCHAR2
739,1,4,BatchNumber,VARCHAR2
739,1,5,PharmacyNumber,VARCHAR2
739,1,6,PrescriptionNumber,VARCHAR2
739,1,7,DateFilled,DATE
739,1,8,NdcNumber,VARCHAR2
739,1,9,DrugDescription,VARCHAR2
739,1,10,NewrefillCode,VARCHAR2
739,1,11,MetricQuantity,NUMBER
739,1,12,DaysSupply,NUMBER
739,1,13,BasisOfCostDetermination,VARCHAR2
739,1,14,IngredientCost,NUMBER
739,1,15,DispensingFeeSubmitted,NUMBER
739,1,16,CopayAmount,NUMBER
739,1,17,SalesTax,NUMBER
739,1,18,AmountBilled,NUMBER
739,1,19,PatientFirstName,VARCHAR2
739,1,20,PatientLastName,VARCHAR2
739,1,21,DateOfBirth,DATE
739,1,22,SexCode,VARCHAR2
739,1,23,CardholderIdNumber,VARCHAR2
739,1,24,RelationshipCode,VARCHAR2
739,1,25,GroupNumber,VARCHAR2
739,1,26,HomePlan,VARCHAR2
739,1,27,HostPlan,VARCHAR2
739,1,28,PrescriberId,VARCHAR2
739,1,29,DiagnosisCode,VARCHAR2
739,1,30,CardholderFirstName,VARCHAR2
739,1,31,CardholderLastName,VARCHAR2
739,1,32,PriorAuthMedCertCodeNum,VARCHAR2
739,1,33,PamcscNumber,VARCHAR2
739,1,34,CustomerLocation,VARCHAR2
739,1,35,ResubmissionCycleCount,VARCHAR2
739,1,36,DatePrescriptionWritten,DATE
739,1,37,dispenseaswrittendawprodselcod,VARCHAR2
739,1,38,PersonCode,VARCHAR2
739,1,39,OtherCoverageCode,VARCHAR2
739,1,40,EligibilityClarificationCode,VARCHAR2
739,1,41,CompoundCode,VARCHAR2
739,1,42,NumberOfRefillsAuthorized,VARCHAR2
739,1,43,LevelOfService,VARCHAR2
739,1,44,PrescriptionOriginCode,VARCHAR2
739,1,45,prescriptiondenialclarificatio,VARCHAR2
739,1,46,PrimaryPrescriber,VARCHAR2
739,1,47,ClinicIdNumber,VARCHAR2
739,1,48,DrugType,VARCHAR2
739,1,49,PrescriberLastName,VARCHAR2
739,1,50,PostageAmountClaimed,NUMBER
739,1,51,UnitDoseIndicator,VARCHAR2
739,1,52,OtherPayorAmount,NUMBER
739,1,53,BasisOfDaysSupplyDetermination,VARCHAR2
739,1,54,ExpansionArea,VARCHAR2
739,1,55,UniqueFreeForm,VARCHAR2
