2353,1,127,S4_OTHER_COVERAGE_COB,VARCHAR2,2
2353,1,128,S4_OON_MED_COIN,VARCHAR2,7
2353,1,129,S4_OON_MED_DEDUCTIBLE,VARCHAR2,7
2353,1,130,S4_OON_FAMILY_COIN,VARCHAR2,7
2353,1,131,S4_OON_FAMILY_DEDUCTIBLE,VARCHAR2,7
2353,1,132,S4_IN_NTWK_MED_DEDUCTIBLE,VARCHAR2,7
2353,1,133,S4_RESERVED_133,VARCHAR2,1
2353,1,134,S4_IN_NTWK_FAMILY_COIN,VARCHAR2,7
2353,1,135,S4_RESERVED_135,VARCHAR2,1
2353,1,136,S4_PRIOR_COVERAGE_INDICATOR,VARCHAR2,1
2353,1,137,S4_RESERVED_137,VARCHAR2,1
2353,1,138,S4_LATE_ENTRANT_INDICATOR,VARCHAR2,1
2353,1,139,S4_IN_NTWK_FAMILY_DEDUCTIBLE,VARCHAR2,7
2353,1,140,S4_RESERVED_140,VARCHAR2,4
2353,1,141,S5_BENEFIT_4_USAGE_FLAG,VARCHAR2,3
2353,1,142,S5_ELR_NUMBER,VARCHAR2,3
2353,1,143,S5_RESERVED_143,VARCHAR2,2
2353,1,144,S5_CONTROL_NUMBER,VARCHAR2,7
2353,1,145,S5_SUFFIX,VARCHAR2,3
2353,1,146,S5_ACCOUNT,VARCHAR2,5
2353,1,147,S5_PLAN_ID,VARCHAR2,5
2353,1,148,S5_EFFECTIVE_DATE,DATE,8
2353,1,149,S5_COVERAGE_TERMINATION_DATE,DATE,8
2353,1,150,S5_RESERVED_150,VARCHAR2,8
2353,1,151,S5_RESERVED_151,VARCHAR2,1
2353,1,152,S5_RESERVED_152,VARCHAR2,1
2353,1,153,S5_CLAIM_OFFICE,VARCHAR2,3
2353,1,154,S5_NTWK_ID,VARCHAR2,5
2353,1,155,S5_PPP_NUMBER,VARCHAR2,11
2353,1,156,S5_PRESEEN_BY_PCP,VARCHAR2,1
2353,1,157,S5_DENTAL_PROVIDER_NUMBER,VARCHAR2,11
2353,1,158,S5_PRESEEN_BY_DENTAL_PROVIDER,VARCHAR2,1
2353,1,159,S5_IN_NTWK_MED_COIN,VARCHAR2,7
2353,1,160,S5_EARNINGS_TYPE,VARCHAR2,1
2353,1,161,S5_EARNINGS,VARCHAR2,7
2353,1,1,S1_RECORD_TYPE,VARCHAR2,3
2353,1,2,S1_EMPLOYEE_SSN,VARCHAR2,9
2353,1,3,S1_RESERVED_3,VARCHAR2,3
2353,1,4,S1_MEMBER_SSN,VARCHAR2,9
2353,1,5,S1_RESERVED_5,VARCHAR2,5
2353,1,6,S1_ALTERNATE_ID,VARCHAR2,10
2353,1,7,S1_HI_CLAIM_NUMBER,VARCHAR2,12
2353,1,8,S1_LAST_NAME,VARCHAR2,20
2353,1,9,S1_FIRST_NAME,VARCHAR2,15
2353,1,10,S1_MIDDLE_INITIAL,VARCHAR2,1
2353,1,11,S1_NAME_PREFIX,VARCHAR2,2
2353,1,12,S1_NAME_SUFFIX,VARCHAR2,3
2353,1,13,S1_RELATIONSHIP_CODE,VARCHAR2,2
2353,1,14,S1_GENDER_CODE,VARCHAR2,1
2353,1,15,S1_BIRTH_DATE,DATE,8
2353,1,16,S1_SPECIAL_CHARACTERISTICS,VARCHAR2,1
2353,1,17,S1_MEDICARE_ELIGIBILITY,VARCHAR2,1
2353,1,18,S1_MAILING_ADDRESS_1,VARCHAR2,30
2353,1,19,S1_MAILING_ADDRESS_2,VARCHAR2,30
2353,1,20,S1_CITY,VARCHAR2,20
2353,1,21,S1_STATE,VARCHAR2,2
2353,1,22,S1_ZIP_CODE,VARCHAR2,9
2353,1,23,S1_RESERVED_23,VARCHAR2,5
2353,1,24,S1_HOME_PHONE_NUMBER,VARCHAR2,10
2353,1,25,S1_WORK_PHONE_NUMBER,VARCHAR2,10
2353,1,26,S1_HIRE_DATE,DATE,8
2353,1,27,S1_REPORTING_FIELD,VARCHAR2,10
2353,1,28,S1_DIVISION_CODE,VARCHAR2,15
2353,1,29,S1_WORK_LOCATION_ZIP_CODE,VARCHAR2,9
2353,1,30,S1_ETHNICITY_CODE,VARCHAR2,2
2353,1,31,S1_LANGUAGE_CODE,VARCHAR2,2
2353,1,162,S5_OTHER_COVERAGE_COB,VARCHAR2,2
2353,1,163,S5_OON_MED_COIN,VARCHAR2,7
2353,1,164,S5_OON_MED_DEDUCTIBLE,VARCHAR2,7
2353,1,165,S5_OON_FAMILY_COIN,VARCHAR2,7
2353,1,166,S5_OON_FAMILY_DEDUCTIBLE,VARCHAR2,7
2353,1,167,S5_IN_NTWK_MED_DEDUCTIBLE,VARCHAR2,7
2353,1,168,S5_RESERVED_168,VARCHAR2,1
2353,1,169,S5_IN_NTWK_FAMILY_CO_NSURANCE,VARCHAR2,7
2353,1,170,S5_RESERVED_170,VARCHAR2,1
2353,1,171,S5_PRIOR_COVERAGE_INDICATOR,VARCHAR2,1
2353,1,172,S5_RESERVED_172,VARCHAR2,1
2353,1,173,S5_LATE_ENTRANT_INDICATOR,VARCHAR2,1
2353,1,174,S5_IN_NTWK_FAMILY_DEDUCTIBLE,VARCHAR2,7
2353,1,175,S5_RESERVED_175,VARCHAR2,32
2353,2,1,Record_Type,VARCHAR2,3
2353,2,2,Customer_Number,VARCHAR2,7
2353,2,3,Company_Code,VARCHAR2,2
2353,2,4,Group_Number,VARCHAR2,7
2353,2,5,Customer_Name,VARCHAR2,15
2353,2,6,File_Creation_Date,VARCHAR2,8
2353,2,7,File_Effective_Date,VARCHAR2,8
2353,2,8,Termination_Effective_Date,VARCHAR2,8
