1127,1,21,MedicalTerminationDate,DATE,10
1127,1,22,MedicalCoordinationofBenefits,VARCHAR2,100
1127,1,23,DentalBenefitEnrollmentDate,DATE,10
1127,1,24,DentalTerminationDate,DATE,10
1127,1,25,DentalCoordinationofBenefits,VARCHAR2,100
1127,1,26,VisionBenefitEnrollmentDate,DATE,10
1127,1,27,VisionTerminationDate,DATE,10
1127,1,28,VisionCoordinationofBenefits,VARCHAR2,100
1127,1,29,CLASS_PLAN_ID,VARCHAR2,200
1127,1,30,Filler,VARCHAR2,100
1127,1,31,PriorIndicator,VARCHAR2,100
1127,1,32,CoverageLevel,VARCHAR2,100
1127,1,33,PPACode,VARCHAR2,100
1127,1,34,DataSourceCode,VARCHAR2,100
1127,1,35,MemberDateofBirth,DATE,10
1127,1,36,GROUP_PRODUCT_ID,VARCHAR2,200
1127,1,1,BenefitType,VARCHAR2,100
1127,1,2,EmployeeSSN,VARCHAR2,100
1127,1,3,MemberID,VARCHAR2,100
1127,1,4,MemberLastName,VARCHAR2,100
1127,1,5,MemberFirstName,VARCHAR2,100
1127,1,6,MemberRelation,VARCHAR2,100
1127,1,7,MemberAge,VARCHAR2,100
1127,1,8,MemberSex,VARCHAR2,100
1127,1,9,EmployeeAddress,VARCHAR2,100
1127,1,10,EmployeeCity,VARCHAR2,100
1127,1,11,EmployeeState,VARCHAR2,100
1127,1,12,EmployeeZip,VARCHAR2,100
1127,1,13,PolicyNumber,VARCHAR2,100
1127,1,14,DivisionNumber,VARCHAR2,100
1127,1,15,BusinessOrgCompID,VARCHAR2,100
1127,1,16,ClassNumber,VARCHAR2,100
1127,1,17,CobraIndicator,VARCHAR2,100
1127,1,18,EnrollmentDate,DATE,10
1127,1,19,EnrollmentTerminationDate,DATE,10
1127,1,20,MedicalBenefitEnrollmentDate,DATE,10
