639,1,1,PayerId,VARCHAR2,105
639,1,2,PayerDesc,VARCHAR2,105
639,1,3,CaseId,VARCHAR2,105
639,1,4,CaseDesc,VARCHAR2,105
639,1,5,UnitId,VARCHAR2,105
639,1,6,UnitDesc,VARCHAR2,105
639,1,7,SubscriberId,VARCHAR2,105
639,1,8,MemberId,VARCHAR2,105
639,1,9,MemberLastName,VARCHAR2,105
639,1,10,MemberFirstName,VARCHAR2,105
639,1,11,MemberGender,VARCHAR2,105
639,1,12,MemberDoB,DATE,10
639,1,13,MemberAddr1,VARCHAR2,105
639,1,14,MemberAddr2,VARCHAR2,105
639,1,15,MemberCity,VARCHAR2,105
639,1,16,MemberState,VARCHAR2,105
639,1,17,MemberZipcode,VARCHAR2,105
639,1,18,SubscriberStatus,VARCHAR2,105
639,1,19,MemberStatus,VARCHAR2,105
639,1,20,EligDepSeq,VARCHAR2,105
639,1,21,EligDepSeqDesc,VARCHAR2,105
639,1,22,MemberCovEffDate,DATE,10
639,1,23,MemberCovTermDate,DATE,10
639,1,24,SubscriberCovTermDate,DATE,10
639,1,25,PlanTypeCode,VARCHAR2,105
639,1,26,PlanTypeDesc,VARCHAR2,105
639,1,27,MedCovEffDate,DATE,10
639,1,28,MedCovTermDate,DATE,10
