LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
873,1,1,ClaimNumber,VARCHAR2,NA,20,65191,1,20,,,,,VARCHAR2,,
873,1,2,ClaimLineNumber,VARCHAR2,NA,3,65192,21,23,,,,,VARCHAR2,,
873,1,3,ClaimTypeCode,VARCHAR2,NA,3,65193,24,26,,,,,VARCHAR2,,
873,1,4,ClaimTypeDesc,VARCHAR2,NA,50,65194,27,76,,,,,VARCHAR2,,
873,1,5,ProcTypeFlag,VARCHAR2,NA,5,65195,77,81,,,,,VARCHAR2,,
873,1,6,BillTypeCode,VARCHAR2,NA,1,65196,82,82,,,,,VARCHAR2,,
873,1,7,BillTypeDesc,VARCHAR2,NA,50,65197,83,132,,,,,VARCHAR2,,
873,1,8,ProcCode,VARCHAR2,NA,5,65198,133,137,,,,,VARCHAR2,,
873,1,9,ProcDesc,VARCHAR2,NA,70,65199,138,207,,,,,VARCHAR2,,
873,1,10,ModifierCode,VARCHAR2,NA,2,65200,208,209,,,,,VARCHAR2,,
873,1,11,Diag1Code,VARCHAR2,NA,6,65201,210,215,,,,,VARCHAR2,,
873,1,12,Diag1Desc,VARCHAR2,NA,120,65202,216,335,,,,,VARCHAR2,,
873,1,13,Diag2Code,VARCHAR2,NA,6,65203,336,341,,,,,VARCHAR2,,
873,1,14,Diag2Desc,VARCHAR2,NA,120,65204,342,461,,,,,VARCHAR2,,
873,1,15,Diag3Code,VARCHAR2,NA,6,65205,462,467,,,,,VARCHAR2,,
873,1,16,Diag3Desc,VARCHAR2,NA,120,65206,468,587,,,,,VARCHAR2,,
873,1,17,Diag4Code,VARCHAR2,NA,6,65207,588,593,,,,,VARCHAR2,,
873,1,18,Diag4Desc,VARCHAR2,NA,120,65208,594,713,,,,,VARCHAR2,,
873,1,19,ServiceDate,DATE,MM/DD/RR,8,65209,714,721,Dinesh Khadka,,,,DATE,,
873,1,20,DischargeDate,DATE,MM/DD/RR,8,65210,722,729,Dinesh Khadka,,,,DATE,,
873,1,21,ClaimRecDate,DATE,MM/DD/RR,8,65211,730,737,Dinesh Khadka,,,,DATE,,
873,1,22,ClaimPaidDate,DATE,MM/DD/RR,8,65212,738,745,Dinesh Khadka,,,,DATE,,
873,1,23,ServiceUnitType,VARCHAR2,NA,10,65213,746,755,,,,,VARCHAR2,,
873,1,24,ServiceUnitQuantity,VARCHAR2,NA,5,65214,756,760,,,,,VARCHAR2,,
873,1,25,BilledAmount,NUMBER,NA,11,65215,761,771,,,,,NUMBER,,
873,1,26,AllowedAmount,NUMBER,NA,11,65216,772,782,,,,,NUMBER,,
873,1,27,NotAllowedAmoun,NUMBER,NA,11,65217,783,793,,,,,NUMBER,,
873,1,28,CopayAmount,NUMBER,NA,11,65218,794,804,,,,,NUMBER,,
873,1,29,DeductibleAmount,NUMBER,NA,11,65219,805,815,,,,,NUMBER,,
873,1,30,PPOSavingsAmount,NUMBER,NA,11,65220,816,826,,,,,NUMBER,,
873,1,31,CoinsuranceAmount,NUMBER,NA,11,65221,827,837,,,,,NUMBER,,
873,1,32,PaidAmount,NUMBER,NA,11,65222,838,848,,,,,NUMBER,,
873,1,33,AdjudicationFlag,VARCHAR2,NA,1,65223,849,849,,,,,VARCHAR2,,
