LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1825,1,92,SBOVERPAYAMT,NUMBER,,19,129209,973,991,,,,,NUMBER,,
1825,1,93,SBOTHERINSCOVDAMT,NUMBER,,19,129210,992,1010,,,,,NUMBER,,
1825,1,94,SBOOPAPPLIEDAMT,NUMBER,,19,129211,1011,1029,,,,,NUMBER,,
1825,1,95,SBAPPROVEDIND,VARCHAR2,,4,129212,1030,1033,,,,,VARCHAR2,,
1825,1,96,SBPROVNPI,VARCHAR2,,10,129213,1034,1043,,,,,VARCHAR2,,
1825,1,97,SBNDCCODE,VARCHAR2,,15,129214,1044,1058,,,,,VARCHAR2,,
1825,1,98,SBLASTTRANSDATE,DATE,yyyyddmm,8,129215,1059,1066,,,,,DATE,,
1825,1,99,SBUPID,VARCHAR2,,12,129216,1067,1078,,,,,VARCHAR2,,
1825,1,100,LOCNUM,VARCHAR2,,7,129217,1079,1085,,,,,VARCHAR2,,
1825,1,101,LOCNAME,VARCHAR2,,50,129218,1086,1135,,,,,VARCHAR2,,
1825,1,1,SBGROUP,VARCHAR2,,5,129118,1,5,,,,,VARCHAR2,,
1825,1,2,SBACCT,VARCHAR2,,5,129119,6,10,,,,,VARCHAR2,,
1825,1,3,SBGROUPNAME,VARCHAR2,,30,129120,11,40,,,,,VARCHAR2,,
1825,1,4,SBINSID,VARCHAR2,,10,129121,41,50,,,,,VARCHAR2,,
1825,1,5,SBFIRSTNAME,VARCHAR2,,15,129122,51,65,,,,,VARCHAR2,,
1825,1,6,SBLASTNAME,VARCHAR2,,20,129123,66,85,,,,,VARCHAR2,,
1825,1,7,SBINSADDR1,VARCHAR2,,30,129124,86,115,,,,,VARCHAR2,,
1825,1,8,SBINSADDR2,VARCHAR2,,30,129125,116,145,,,,,VARCHAR2,,
1825,1,9,SBINSCITY,VARCHAR2,,20,129126,146,165,,,,,VARCHAR2,,
1825,1,10,SBINSSTATE,VARCHAR2,,2,129127,166,167,,,,,VARCHAR2,,
1825,1,11,SBINSZIP5,VARCHAR2,,5,129128,168,172,,,,,VARCHAR2,,
1825,1,12,SBINSZIP4,VARCHAR2,,4,129129,173,176,,,,,VARCHAR2,,
1825,1,13,SBINSPHONE,VARCHAR2,,14,129130,177,190,,,,,VARCHAR2,,
1825,1,14,SBINSDOB,DATE,yyyyddmm,8,129131,191,198,,,,,DATE,,
1825,1,15,SBINSSEX,VARCHAR2,,1,129132,199,199,,,,,VARCHAR2,,
1825,1,16,SBINSEFFDATE,DATE,yyyyddmm,8,129133,200,207,,,,,DATE,,
1825,1,17,SBINSTERMDATE,DATE,yyyyddmm,8,129134,208,215,,,,,DATE,,
1825,1,18,SBDEPSEQ,VARCHAR2,,2,129135,216,217,,,,,VARCHAR2,,
1825,1,19,SBPTSSN,VARCHAR2,,10,129136,218,227,,,,,VARCHAR2,,
1825,1,20,SBPTFIRSTNAME,VARCHAR2,,15,129137,228,242,,,,,VARCHAR2,,
1825,1,21,SBPTLASTNAME,VARCHAR2,,20,129138,243,262,,,,,VARCHAR2,,
1825,1,22,SBPTREL,VARCHAR2,,16,129139,263,278,,,,,VARCHAR2,,
1825,1,23,SBPTDOB,DATE,yyyyddmm,8,129140,279,286,,,,,DATE,,
1825,1,24,SBPTSEX,VARCHAR2,,1,129141,287,287,,,,,VARCHAR2,,
1825,1,25,SBPTTERMDATE,DATE,yyyyddmm,8,129142,288,295,,,,,DATE,,
1825,1,26,SBPTEFFDATE,DATE,yyyyddmm,8,129143,296,303,,,,,DATE,,
1825,1,27,SBPROVIDERNUM,VARCHAR2,,12,129144,304,315,,,,,VARCHAR2,,
1825,1,28,SBPROVIDERNAME,VARCHAR2,,30,129145,316,345,,,,,VARCHAR2,,
1825,1,29,SBPROVADDR1,VARCHAR2,,30,129146,346,375,,,,,VARCHAR2,,
1825,1,30,SBPROVADDR2,VARCHAR2,,30,129147,376,405,,,,,VARCHAR2,,
1825,1,31,SBPROVCITY,VARCHAR2,,20,129148,406,425,,,,,VARCHAR2,,
1825,1,32,SBPROVSTATE,VARCHAR2,,2,129149,426,427,,,,,VARCHAR2,,
1825,1,33,SBPROVZIP5,VARCHAR2,,5,129150,428,432,,,,,VARCHAR2,,
1825,1,34,SBPROVZIP4,VARCHAR2,,4,129151,433,436,,,,,VARCHAR2,,
1825,1,35,SBPROVPHONE,VARCHAR2,,14,129152,437,450,,,,,VARCHAR2,,
1825,1,36,SBPROVSPECCD,VARCHAR2,,5,129153,451,455,,,,,VARCHAR2,,
