LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1555,1,1,GroupCK,VARCHAR2,,50,112935,1,50,,,,,VARCHAR2,,
1555,1,2,GroupID,VARCHAR2,,50,112936,51,100,,,,,VARCHAR2,,
1555,1,3,EmployeeCK,VARCHAR2,,50,112937,101,150,,,,,VARCHAR2,,
1555,1,4,MemberCK,VARCHAR2,,50,112938,151,200,,,,,VARCHAR2,,
1555,1,5,ClmID,VARCHAR2,,50,112939,201,250,,,,,VARCHAR2,,
1555,1,6,LineSeqNbr,VARCHAR2,,50,112940,251,300,,,,,VARCHAR2,,
1555,1,7,LineRevCode,VARCHAR2,,50,112941,301,350,,,,,VARCHAR2,,
1555,1,8,ClmReceivedDt,DATE,MM/DD/YYYY,10,112942,351,360,,,,,DATE,,
1555,1,9,ClmPmtDt,DATE,MM/DD/YYYY,10,112943,361,370,,,,,DATE,,
1555,1,10,LineSvcStartDate,DATE,MM/DD/YYYY,10,112944,371,380,,,,,DATE,,
1555,1,11,LineSvcEndDate,DATE,MM/DD/YYYY,10,112945,381,390,,,,,DATE,,
1555,1,12,ProdShName,VARCHAR2,,50,112946,391,440,,,,,VARCHAR2,,
1555,1,13,InNtwkInd,VARCHAR2,,50,112947,441,490,,,,,VARCHAR2,,
1555,1,14,ProviderID,VARCHAR2,,50,112948,491,540,,,,,VARCHAR2,,
1555,1,15,ProviderID_Specialty,VARCHAR2,,50,112949,541,590,,,,,VARCHAR2,,
1555,1,16,PCP_ProviderID,VARCHAR2,,50,112950,591,640,,,,,VARCHAR2,,
1555,1,17,BillClass,VARCHAR2,,50,112951,641,690,,,,,VARCHAR2,,
1555,1,18,BillFrequency,VARCHAR2,,50,112952,691,740,,,,,VARCHAR2,,
1555,1,19,FacilityType,VARCHAR2,,50,112953,741,790,,,,,VARCHAR2,,
1555,1,20,PaidYearMonth,VARCHAR2,,50,112954,791,840,,,,,VARCHAR2,,
1555,1,21,ClmType,VARCHAR2,,50,112955,841,890,,,,,VARCHAR2,,
1555,1,22,ClmDischStatusCode,VARCHAR2,,50,112956,891,940,,,,,VARCHAR2,,
1555,1,23,LineDissallowExpl,VARCHAR2,,50,112957,941,990,,,,,VARCHAR2,,
1555,1,24,ClmEOBExplCode,VARCHAR2,,50,112958,991,1040,,,,,VARCHAR2,,
1555,1,25,ClmProcCodePrimary,VARCHAR2,,50,112959,1041,1090,,,,,VARCHAR2,,
1555,1,26,ClmDiagCodeAdmitting,VARCHAR2,,50,112960,1091,1140,,,,,VARCHAR2,,
1555,1,27,ClmDiagCodeDisch1,VARCHAR2,,50,112961,1141,1190,,,,,VARCHAR2,,
1555,1,28,ClmDiagCodeDisch2,VARCHAR2,,50,112962,1191,1240,,,,,VARCHAR2,,
1555,1,29,ClmDiagCodeDisch3,VARCHAR2,,50,112963,1241,1290,,,,,VARCHAR2,,
1555,1,30,ClmDiagCodeDisch4,VARCHAR2,,50,112964,1291,1340,,,,,VARCHAR2,,
1555,1,31,ClmDiagCodeDisch5,VARCHAR2,,50,112965,1341,1390,,,,,VARCHAR2,,
1555,1,32,ClmDiagCodeDisch6,VARCHAR2,,50,112966,1391,1440,,,,,VARCHAR2,,
1555,1,33,ClmDiagCodeDisch7,VARCHAR2,,50,112967,1441,1490,,,,,VARCHAR2,,
1555,1,34,ClmDiagCodeDisch8,VARCHAR2,,50,112968,1491,1540,,,,,VARCHAR2,,
1555,1,35,ClmDiagCodeDisch9,VARCHAR2,,50,112969,1541,1590,,,,,VARCHAR2,,
1555,1,36,ClmStatusCode,VARCHAR2,,50,112970,1591,1640,,,,,VARCHAR2,,
1555,1,37,ClmCOBAmt,NUMBER,,19,112971,1641,1659,,,,,NUMBER,,
1555,1,38,LineDeductAmt,NUMBER,,19,112972,1660,1678,,,,,NUMBER,,
1555,1,39,LineCopayAmt,NUMBER,,19,112973,1679,1697,,,,,NUMBER,,
1555,1,40,LineCoInsAmt,NUMBER,,19,112974,1698,1716,,,,,NUMBER,,
1555,1,41,LinePaidToProvAmt,NUMBER,,19,112975,1717,1735,,,,,NUMBER,,
1555,1,42,LinePaidToSubAmt,NUMBER,,19,112976,1736,1754,,,,,NUMBER,,
1555,1,43,LineDisallowAmt,NUMBER,,19,112977,1755,1773,,,,,NUMBER,,
1555,1,44,LineWithholdAmt,NUMBER,,19,112978,1774,1792,,,,,NUMBER,,
1555,1,45,LineUnitCount,VARCHAR2,,50,112979,1793,1842,,,,,VARCHAR2,,
1555,1,46,ICD9,varchar2,,200,112980,1843,2042,,,,,VARCHAR2,,
