LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1351,1,51,DIAGNOSIS_ICD_VERSION_12,VARCHAR2,,150,97517,633,651,Rashmi Pandey,,,,VARCHAR2,,
1351,1,52,DIAGNOSIS_ICD_VERSION_13,VARCHAR2,,150,97518,652,670,Rashmi Pandey,,,,VARCHAR2,,
1351,1,53,DIAGNOSIS_ICD_VERSION_14,VARCHAR2,,150,97519,671,689,Rashmi Pandey,,,,VARCHAR2,,
1351,1,54,DIAGNOSIS_ICD_VERSION_15,VARCHAR2,,150,97520,690,708,Rashmi Pandey,,,,VARCHAR2,,
1351,1,55,DIAGNOSIS_ICD_VERSION_16,VARCHAR2,,150,97521,709,727,Rashmi Pandey,,,,VARCHAR2,,
1351,1,56,DIAGNOSIS_ICD_VERSION_17,VARCHAR2,,150,97522,728,746,Rashmi Pandey,,,,VARCHAR2,,
1351,1,57,DIAGNOSIS_ICD_VERSION_18,VARCHAR2,,150,97523,747,765,Rashmi Pandey,,,,VARCHAR2,,
1351,1,58,DIAGNOSIS_ICD_VERSION_19,VARCHAR2,,150,97524,766,784,Rashmi Pandey,,,,VARCHAR2,,
1351,1,59,DIAGNOSIS_ICD_VERSION_20,VARCHAR2,,150,97525,785,803,Rashmi Pandey,,,,VARCHAR2,,
1351,1,60,DIAGNOSIS_ICD_VERSION_21,VARCHAR2,,150,97526,804,822,Rashmi Pandey,,,,VARCHAR2,,
1351,1,61,DIAGNOSIS_ICD_VERSION_22,VARCHAR2,,150,97527,823,841,Rashmi Pandey,,,,VARCHAR2,,
1351,1,62,DIAGNOSIS_ICD_VERSION_23,VARCHAR2,,150,97528,842,860,Rashmi Pandey,,,,VARCHAR2,,
1351,1,63,DIAGNOSIS_ICD_VERSION_24,VARCHAR2,,150,97529,861,879,Rashmi Pandey,,,,VARCHAR2,,
1351,1,64,DIAGNOSIS_ICD_VERSION_25,VARCHAR2,,150,97530,880,898,Rashmi Pandey,,,,VARCHAR2,,
1351,1,65,BILL_TYPE,VARCHAR2,,150,97531,899,901,Rashmi Pandey,,,,VARCHAR2,,
1351,1,66,DRG_CODE,VARCHAR2,,150,97532,902,906,Rashmi Pandey,,,,VARCHAR2,,
1351,1,67,SERVICE_PROVIDER_ID,VARCHAR2,,150,97533,907,918,Rashmi Pandey,,,,VARCHAR2,,
1351,1,68,PROVIDER_LAST_NAME,VARCHAR2,,150,97534,919,958,Rashmi Pandey,,,,VARCHAR2,,
1351,1,69,PROVIDER_FIRST_NAME,VARCHAR2,,150,97535,959,998,Rashmi Pandey,,,,VARCHAR2,,
1351,1,70,PATIENT_STATUS,VARCHAR2,,150,97536,999,1000,Rashmi Pandey,,,,VARCHAR2,,
1351,1,71,PROVIDER_PAR_STAT,VARCHAR2,,150,97537,1001,1001,Rashmi Pandey,,,,VARCHAR2,,
1351,1,72,PROVIDER_SPEC,VARCHAR2,,150,97538,1002,1007,Rashmi Pandey,,,,VARCHAR2,,
1351,1,73,VM_FULL_NAME,VARCHAR2,,150,97539,1008,1087,Rashmi Pandey,,,,VARCHAR2,,
1351,1,74,SERVICE_DATE,DATE,MM/DD/YYYY,10,97540,1088,1097,,,,,DATE,,
1351,1,75,SERVICE_THRU_DATE,DATE,MM/DD/YYYY,10,97541,1098,1107,,,,,DATE,,
1351,1,76,PROCEDURE_CODE_1,VARCHAR2,,150,97542,1108,1114,Rashmi Pandey,,,,VARCHAR2,,
1351,1,77,PROCEDURE_CODE_TYPE_1,VARCHAR2,,150,97543,1115,1121,Rashmi Pandey,,,,VARCHAR2,,
1351,1,78,PROCEDURE_ICD_VERSION_1,VARCHAR2,,150,97544,1122,1140,Rashmi Pandey,,,,VARCHAR2,,
1351,1,79,PROCEDURE_MODIFIER_1_1,VARCHAR2,,150,97545,1141,1142,Rashmi Pandey,,,,VARCHAR2,,
1351,1,80,PROCEDURE_MODIFIER_1_2,VARCHAR2,,150,97546,1143,1144,Rashmi Pandey,,,,VARCHAR2,,
1351,1,81,PROCEDURE_MODIFIER_1_3,VARCHAR2,,150,97547,1145,1146,Rashmi Pandey,,,,VARCHAR2,,
1351,1,82,PROCEDURE_MODIFIER_1_4,VARCHAR2,,150,97548,1147,1148,Rashmi Pandey,,,,VARCHAR2,,
1351,1,83,PROCEDURE_CODE_2,VARCHAR2,,150,97549,1149,1155,Rashmi Pandey,,,,VARCHAR2,,
1351,1,84,PROCEDURE_CODE_TYPE_2,VARCHAR2,,150,97550,1156,1162,Rashmi Pandey,,,,VARCHAR2,,
1351,1,85,PROCEDURE_ICD_VERSION_2,VARCHAR2,,150,97551,1163,1181,Rashmi Pandey,,,,VARCHAR2,,
1351,1,86,PROCEDURE_MODIFIER_2_1,VARCHAR2,,150,97552,1182,1183,Rashmi Pandey,,,,VARCHAR2,,
1351,1,87,PROCEDURE_MODIFIER_2_2,VARCHAR2,,150,97553,1184,1185,Rashmi Pandey,,,,VARCHAR2,,
1351,1,88,PROCEDURE_MODIFIER_2_3,VARCHAR2,,150,97554,1186,1187,Rashmi Pandey,,,,VARCHAR2,,
