LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
429,1,57,SECONDARY_PROCEDURE_CODE_IND,VARCHAR2,,2,33897,520,521,,,,,VARCHAR2,,
429,1,58,PROVIDER_SPECIALTY_CODE,VARCHAR2,,10,33898,522,531,,,,,VARCHAR2,,
429,1,59,SUBSCRIBER_SSN,VARCHAR2,,10,33899,532,541,,,,,VARCHAR2,,
429,1,60,CLAIM_FINAL_STATUS,VARCHAR2,,5,33900,542,546,,,,,VARCHAR2,,
429,1,61,SRP_CHARGE_CLASS_CODE,VARCHAR2,,5,33901,547,551,,,,,VARCHAR2,,
429,1,62,SERVICE_TYPE,VARCHAR2,,5,33902,552,556,,,,,VARCHAR2,,
429,1,63,SERVICE_TYPE_DES,VARCHAR2,,20,33903,557,576,,,,,VARCHAR2,,
429,1,64,GROUP_CODE,VARCHAR2,,5,33904,577,581,,,,,VARCHAR2,,
429,1,65,PROV_NAME,VARCHAR2,,70,33905,582,651,,,,,VARCHAR2,,
429,1,66,HRA_AMT,NUMBER,,19,33906,652,670,,,,,NUMBER,,
429,1,40,COB_AMOUNT,NUMBER,,19,33880,372,390,,,,,NUMBER,,
429,1,41,COB_CODE,VARCHAR2,,2,33881,391,392,,,,,VARCHAR2,,
429,1,42,EMPLOYEE_DATE_OF_BIRTH,DATE,YYYYMMDD,10,33882,393,402,,,,,DATE,,
429,1,43,EMPLOYEE_SEX,VARCHAR2,,1,33883,403,403,,,,,VARCHAR2,,
429,1,44,EMPLOYEE_COVERAGE_TYPE,VARCHAR2,,2,33884,404,405,,,,,VARCHAR2,,
429,1,45,EMPLOYEE_ZIP_CODE,VARCHAR2,,5,33885,406,410,,,,,VARCHAR2,,
429,1,46,BILLED_CHARGE_AMOUNT,NUMBER,,19,33886,411,429,,,,,NUMBER,,
429,1,47,EXCLUDED_AMOUNT,NUMBER,,19,33887,430,448,,,,,NUMBER,,
429,1,48,EXCLUDED_REASON_CODE,VARCHAR2,,2,33888,449,450,,,,,VARCHAR2,,
429,1,49,UNDISCOUNTED_COVERED_AMOUNT,NUMBER,,19,33889,451,469,,,,,NUMBER,,
429,1,50,DISCOUNTED_COVERED_AMOUNT,NUMBER,,19,33890,470,488,,,,,NUMBER,,
429,1,51,TERTIARY_DIAGNOSIS,VARCHAR2,,6,33891,489,494,,,,,VARCHAR2,,
429,1,52,PCP_INDICATOR,VARCHAR2,,1,33892,495,495,,,,,VARCHAR2,,
429,1,53,PCP_TAX_ID,VARCHAR2,,9,33893,496,504,,,,,VARCHAR2,,
429,1,54,PCP_ZIP_CODE,VARCHAR2,,5,33894,505,509,,,,,VARCHAR2,,
429,1,55,FACILITY_PLACE_OF_SERVICE_CODE,VARCHAR2,,2,33895,510,511,,,,,VARCHAR2,,
429,1,56,SECONDARY_PROCEDURE_CODE,VARCHAR2,,8,33896,512,519,,,,,VARCHAR2,,
429,1,1,EMPLOYEE_SUBSCRIBER_ID,VARCHAR2,,15,33841,1,15,,,,,VARCHAR2,,
429,1,2,MEMBER_NUMBER,VARCHAR2,,15,33842,16,30,,,,,VARCHAR2,,
429,1,3,PATIENT_DATE_OF_BIRTH,DATE,YYYYMMDD,10,33843,31,40,,,,,DATE,,
429,1,4,PATIENT_SEX,VARCHAR2,,1,33844,41,41,,,,,VARCHAR2,,
