LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1893,1,99,OtherInsuranceIndicator,VARCHAR2,,1,133918,548,548,,,,,VARCHAR2,,
1893,1,100,OtherInsuranceType,VARCHAR2,,1,133919,549,549,,,,,VARCHAR2,,
1893,1,101,MiscellaneousReductionsAmount,NUMBER,,10,133920,550,559,,,,,NUMBER,,
1893,1,102,NetPaid,NUMBER,,10,133921,560,569,,,,,NUMBER,,
1893,1,103,BenefitPlanComplianceIndicator,VARCHAR2,,1,133922,570,570,,,,,VARCHAR2,,
1893,1,104,PayeeType,VARCHAR2,,1,133923,571,571,,,,,VARCHAR2,,
1893,1,105,TaxRecordIndicator,VARCHAR2,,1,133924,572,572,,,,,VARCHAR2,,
1893,1,106,OutofPocketOffsetAmount,NUMBER,,10,133925,573,582,,,,,NUMBER,,
1893,1,108,OverrideCode,VARCHAR2,,3,133927,584,586,,,,,VARCHAR2,,
1893,1,109,ServiceOrder,VARCHAR2,,2,133928,587,588,,,,,VARCHAR2,,
1893,1,110,PayoutSummaryCategory,VARCHAR2,,5,133929,589,593,,,,,VARCHAR2,,
1893,1,112,CheckSuppressionInd,VARCHAR2,,1,133931,612,612,,,,,VARCHAR2,,
1893,1,113,PCPTaxIDPrefix,VARCHAR2,,1,133932,613,613,,,,,VARCHAR2,,
1893,1,114,PCPTaxID,VARCHAR2,,9,133933,614,622,,,,,VARCHAR2,,
1893,1,115,PCPTaxIDSuffix,VARCHAR2,,5,133934,623,627,,,,,VARCHAR2,,
1893,1,117,RevenueCode1,VARCHAR2,,4,133936,638,641,,,,,VARCHAR2,,
1893,1,118,RevenueCode2,VARCHAR2,,4,133937,642,645,,,,,VARCHAR2,,
1893,1,119,RevenueCode3,VARCHAR2,,4,133938,646,649,,,,,VARCHAR2,,
1893,1,120,RevenueCode4,VARCHAR2,,4,133939,650,653,,,,,VARCHAR2,,
1893,1,121,RevenueCode5,VARCHAR2,,4,133940,654,657,,,,,VARCHAR2,,
1893,1,122,RevenueCode6,VARCHAR2,,4,133941,658,661,,,,,VARCHAR2,,
1893,1,123,RevenueCode7,VARCHAR2,,4,133942,662,665,,,,,VARCHAR2,,
1893,1,124,HRAAmount,NUMBER,,10,133943,666,675,,,,,NUMBER,,
1893,1,1,PolicyNumber,VARCHAR2,,7,133820,1,7,,,,,VARCHAR2,,
1893,1,2,ReportSuffix,VARCHAR2,,7,133821,8,14,,,,,VARCHAR2,,
1893,1,3,ReportAccount,VARCHAR2,,6,133822,15,20,,,,,VARCHAR2,,
1893,1,4,PlanVariationCode,VARCHAR2,,4,133823,21,24,,,,,VARCHAR2,,
1893,1,5,ReportCode,VARCHAR2,,4,133824,25,28,,,,,VARCHAR2,,
1893,1,6,FranchiseCodeOne,VARCHAR2,,3,133825,29,31,,,,,VARCHAR2,,
1893,1,7,FranchiseCodeTwo,VARCHAR2,,4,133826,32,35,,,,,VARCHAR2,,
1893,1,8,UNETRegionCode,VARCHAR2,,1,133827,36,36,,,,,VARCHAR2,,
1893,1,9,FinancialArrangementIndicator,VARCHAR2,,1,133828,37,37,,,,,VARCHAR2,,
1893,1,11,EmployeeID,VARCHAR2,,11,133830,51,61,,,,,VARCHAR2,,
1893,1,12,EmployeeLastName,VARCHAR2,,11,133831,62,72,,,,,VARCHAR2,,
1893,1,13,EmployeeSex,VARCHAR2,,1,133832,73,73,,,,,VARCHAR2,,
1893,1,14,EmployeeDateofBirth,DATE,YYYYMMDD,8,133833,74,81,,,,,DATE,,
1893,1,15,EmployeeZIPCode,VARCHAR2,,5,133834,82,86,,,,,VARCHAR2,,
1893,1,16,EmployeeStatus,VARCHAR2,,2,133835,87,88,,,,,VARCHAR2,,
1893,1,18,DependentNumber,VARCHAR2,,2,133837,92,93,,,,,VARCHAR2,,
1893,1,20,MemberRelationshipCode,VARCHAR2,,2,133839,105,106,,,,,VARCHAR2,,
1893,1,21,MemberFirstName,VARCHAR2,,12,133840,107,118,,,,,VARCHAR2,,
1893,1,22,MemberDateofBirth,DATE,YYYYMMDD,8,133841,119,126,,,,,DATE,,
1893,1,23,MemberSex,VARCHAR2,,1,133842,127,127,,,,,VARCHAR2,,
1893,1,24,MedicareEligibilityIndicator,VARCHAR2,,1,133843,128,128,,,,,VARCHAR2,,
1893,1,25,MemberMarket,VARCHAR2,,7,133844,129,135,,,,,VARCHAR2,,
1893,1,26,PatientNumber,VARCHAR2,,11,133845,136,146,,,,,VARCHAR2,,
1893,1,27,EmployeePOSInOutofAreaInd,VARCHAR2,,1,133846,147,147,,,,,VARCHAR2,,
1893,1,28,EmployeePPOInOutofAreaInd,VARCHAR2,,1,133847,148,148,,,,,VARCHAR2,,
1893,1,29,MemberProductCode,VARCHAR2,,3,133848,149,151,,,,,VARCHAR2,,
1893,1,31,PHIIndicator,VARCHAR2,,1,133850,153,153,,,,,VARCHAR2,,
1893,1,33,ClaimReferenceNumber,VARCHAR2,,17,133852,161,177,,,,,VARCHAR2,,
1893,1,34,DateProcessed,DATE,YYYYMMDD,8,133853,178,185,,,,,DATE,,
1893,1,35,ElectronicBillingIndicator,VARCHAR2,,1,133854,186,186,,,,,VARCHAR2,,
1893,1,36,ClientDataOfficeNumber,VARCHAR2,,3,133855,187,189,,,,,VARCHAR2,,
1893,1,37,TransactionCode,VARCHAR2,,2,133856,190,191,,,,,VARCHAR2,,
1893,1,38,DateClaimReceived,DATE,YYYYMMDD,5,133857,192,196,,,,,DATE,,
1893,1,39,ClaimAdjusterNumber,VARCHAR2,,7,133858,197,203,,,,,VARCHAR2,,
1893,1,40,ProcessingOfficeNumber,VARCHAR2,,3,133859,204,206,,,,,VARCHAR2,,
1893,1,41,UniqueCheckIdentifier,VARCHAR2,,13,133860,207,219,,,,,VARCHAR2,,
1893,1,42,TransactionType,VARCHAR2,,1,133861,220,220,,,,,VARCHAR2,,
1893,1,43,StateTaxEligibilityIndicator,VARCHAR2,,1,133862,221,221,,,,,VARCHAR2,,
1893,1,44,DocumentControlSerialNumber,VARCHAR2,,5,133863,222,226,,,,,VARCHAR2,,
1893,1,45,FilmingOfficeNumber,VARCHAR2,,4,133864,227,230,,,,,VARCHAR2,,
1893,1,46,ProviderType,VARCHAR2,,3,133865,231,233,,,,,VARCHAR2,,
1893,1,47,ProviderFullName,VARCHAR2,,30,133866,234,263,,,,,VARCHAR2,,
1893,1,48,ProviderTaxIDPrefix,VARCHAR2,,1,133867,264,264,,,,,VARCHAR2,,
1893,1,49,ProviderTaxID,VARCHAR2,,9,133868,265,273,,,,,VARCHAR2,,
1893,1,50,ProviderTaxIDSuffix,VARCHAR2,,5,133869,274,278,,,,,VARCHAR2,,
1893,1,51,ProviderIPA,VARCHAR2,,5,133870,279,283,,,,,VARCHAR2,,
1893,1,53,ProviderZIPCode,VARCHAR2,,5,133872,285,289,,,,,VARCHAR2,,
1893,1,54,ProviderSpecialtyCode,VARCHAR2,,4,133873,290,293,,,,,VARCHAR2,,
1893,1,56,ProviderMarket,VARCHAR2,,7,133875,295,301,,,,,VARCHAR2,,
1893,1,57,MPIN,VARCHAR2,,9,133876,302,310,,,,,VARCHAR2,,
1893,1,58,PrvNwkParticipatingInd,VARCHAR2,,1,133877,311,311,,,,,VARCHAR2,,
1893,1,59,CoveringPhysicianIndicator,VARCHAR2,,1,133878,312,312,,,,,VARCHAR2,,
1893,1,61,NationalDrugCode,VARCHAR2,,11,133880,318,328,,,,,VARCHAR2,,
1893,1,62,HospitalDRG,VARCHAR2,,3,133881,329,331,,,,,VARCHAR2,,
1893,1,63,CauseCode,VARCHAR2,,1,133882,332,332,,,,,VARCHAR2,,
1893,1,64,DischargeStatus,VARCHAR2,,2,133883,333,334,,,,,VARCHAR2,,
1893,1,65,PrimarySurgicalProcedureCode,VARCHAR2,,5,133884,335,339,,,,,VARCHAR2,,
1893,1,66,SecondarySurgicalProcedureCode,VARCHAR2,,5,133885,340,344,,,,,VARCHAR2,,
1893,1,67,TertiarySurgicalProcedureCode,VARCHAR2,,5,133886,345,349,,,,,VARCHAR2,,
1893,1,68,PlaceofService,VARCHAR2,,2,133887,350,351,,,,,VARCHAR2,,
