LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1814,1,19,UnitID,VARCHAR2,,100,128429,1619,1718,,,,,VARCHAR2,,
1814,1,20,UnitDesc,VARCHAR2,,100,128430,1719,1818,,,,,VARCHAR2,,
1814,1,21,CoverageStartDate,DATE,mmddyyyy,8,128431,1819,1826,,,,,DATE,,
1814,1,22,CoverageTermDate,DATE,mmddyyyy,8,128432,1827,1834,,,,,DATE,,
1814,1,23,CoverageType,VARCHAR2,,100,128433,1835,1934,,,,,VARCHAR2,,
1814,1,24,CoverageDesc,VARCHAR2,,100,128434,1935,2034,,,,,VARCHAR2,,
1814,1,25,MedCovEffectiveDate,DATE,mmddyyyy,8,128435,2035,2042,,,,,DATE,,
1814,1,26,MedCovTermDate,DATE,mmddyyyy,8,128436,2043,2050,,,,,DATE,,
1814,1,27,MedCovTypeCode,VARCHAR2,,100,128437,2051,2150,,,,,VARCHAR2,,
1814,1,28,MedCovTypeDesc,VARCHAR2,,100,128438,2151,2250,,,,,VARCHAR2,,
1814,1,29,RxCovEffectiveDate,DATE,mmddyyyy,8,128439,2251,2258,,,,,DATE,,
1814,1,30,RxCovTermDate,DATE,mmddyyyy,8,128440,2259,2266,,,,,DATE,,
1814,1,31,RxCovTypeCode,VARCHAR2,,100,128441,2267,2366,,,,,VARCHAR2,,
1814,1,32,RxCovTypeDesc,VARCHAR2,,100,128442,2367,2466,,,,,VARCHAR2,,
1814,1,33,DentalCovEffectiveDate,DATE,mmddyyyy,8,128443,2467,2474,,,,,DATE,,
1814,1,34,DentalCovTermDate,DATE,mmddyyyy,8,128444,2475,2482,,,,,DATE,,
1814,1,35,DentalCovTypeCode,VARCHAR2,,100,128445,2483,2582,,,,,VARCHAR2,,
1814,1,36,DentalCovTypeDesc,VARCHAR2,,100,128446,2583,2682,,,,,VARCHAR2,,
1814,1,37,VisionCovEffectiveDate,DATE,mmddyyyy,8,128447,2683,2690,,,,,DATE,,
1814,1,38,VisionCovTermDate,DATE,mmddyyyy,8,128448,2691,2698,,,,,DATE,,
1814,1,39,VisionCovTypeCode,VARCHAR2,,100,128449,2699,2798,,,,,VARCHAR2,,
1814,1,40,VisionCovTypeDesc,VARCHAR2,,100,128450,2799,2898,,,,,VARCHAR2,,
1814,1,41,STDCovEffectiveDate,DATE,mmddyyyy,8,128451,2899,2906,,,,,DATE,,
1814,1,42,STDCovTermDate,DATE,mmddyyyy,8,128452,2907,2914,,,,,DATE,,
1814,1,43,CategoryTypeCode,VARCHAR2,,100,128453,2915,3014,,,,,VARCHAR2,,
1814,1,44,CategoryTypeDesc,VARCHAR2,,100,128454,3015,3114,,,,,VARCHAR2,,
1814,1,45,CarrierDescription,VARCHAR2,,100,128455,3115,3214,,,,,VARCHAR2,,
1814,1,46,Carrier,VARCHAR2,,100,128456,3215,3314,,,,,VARCHAR2,,
1814,1,47,CarrierName,VARCHAR2,,100,128457,3315,3414,,,,,VARCHAR2,,
1814,1,48,PlanType,VARCHAR2,,100,128458,3415,3514,,,,,VARCHAR2,,
1814,1,49,PlanTypeName,VARCHAR2,,100,128459,3515,3614,,,,,VARCHAR2,,
1814,1,50,UserDefinedSort,VARCHAR2,,100,128460,3615,3714,,,,,VARCHAR2,,
1814,1,1,EligSubscriberID,VARCHAR2,,100,128411,1,100,,,,,VARCHAR2,,
1814,1,2,EligMemberID,VARCHAR2,,100,128412,101,200,,,,,VARCHAR2,,
1814,1,3,EligDepSeqCode,VARCHAR2,,100,128413,201,300,,,,,VARCHAR2,,
1814,1,4,EligDepSeqDesc,VARCHAR2,,100,128414,301,400,,,,,VARCHAR2,,
1814,1,5,MemLastName,VARCHAR2,,100,128415,401,500,,,,,VARCHAR2,,
1814,1,6,MemFirstName,VARCHAR2,,100,128416,501,600,,,,,VARCHAR2,,
1814,1,7,Address,VARCHAR2,,100,128417,601,700,,,,,VARCHAR2,,
1814,1,8,City,VARCHAR2,,100,128418,701,800,,,,,VARCHAR2,,
1814,1,9,State,VARCHAR2,,100,128419,801,900,,,,,VARCHAR2,,
1814,1,10,ZipCode,VARCHAR2,,100,128420,901,1000,,,,,VARCHAR2,,
1814,1,11,EligMemberGender,VARCHAR2,,10,128421,1001,1010,,,,,VARCHAR2,,
1814,1,12,EligMemberDOB,DATE,mmddyyyy,8,128422,1011,1018,,,,,DATE,,
1814,1,13,PlanTypeCode,VARCHAR2,,100,128423,1019,1118,,,,,VARCHAR2,,
1814,1,14,PlanTypeDesc,VARCHAR2,,100,128424,1119,1218,,,,,VARCHAR2,,
1814,1,15,PayerID,VARCHAR2,,100,128425,1219,1318,,,,,VARCHAR2,,
1814,1,16,PayerDesc,VARCHAR2,,100,128426,1319,1418,,,,,VARCHAR2,,
1814,1,17,CaseID,VARCHAR2,,100,128427,1419,1518,,,,,VARCHAR2,,
1814,1,18,CaseDesc,VARCHAR2,,100,128428,1519,1618,,,,,VARCHAR2,,
