LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2452,1,1,RecordType,VARCHAR2,,1,180799,1,1,,,,,VARCHAR2,,
2452,1,2,ClientIdentifier,VARCHAR2,,3,180800,2,4,,,,,VARCHAR2,,
2452,1,3,ParticipantID1,VARCHAR2,,18,180801,5,22,,,,,VARCHAR2,,
2452,1,4,ParticipantID2,VARCHAR2,,18,180802,23,40,,,,,VARCHAR2,,
2452,1,5,ParticipantEffectiveDate,DATE,YYYYMMDD,8,180803,41,48,,,,,DATE,,
2452,1,6,ParticipantFirstName,VARCHAR2,,12,180804,49,60,,,,,VARCHAR2,,
2452,1,7,ParticipantLastName,VARCHAR2,,18,180805,61,78,,,,,VARCHAR2,,
2452,1,8,ParticipantMiddleInitial,VARCHAR2,,1,180806,79,79,,,,,VARCHAR2,,
2452,1,9,Address1,VARCHAR2,,30,180807,80,109,,,,,VARCHAR2,,
2452,1,10,Address2,VARCHAR2,,30,180808,110,139,,,,,VARCHAR2,,
2452,1,11,Address3,VARCHAR2,,30,180809,140,169,,,,,VARCHAR2,,
2452,1,12,Address4,VARCHAR2,,30,180810,170,199,,,,,VARCHAR2,,
2452,1,13,City,VARCHAR2,,28,180811,200,227,,,,,VARCHAR2,,
2452,1,14,State,VARCHAR2,,2,180812,228,229,,,,,VARCHAR2,,
2452,1,15,ZipCode,VARCHAR2,,5,180813,230,234,,,,,VARCHAR2,,
2452,1,16,ZipReserve,VARCHAR2,,4,180814,235,238,,,,,VARCHAR2,,
2452,1,17,DateofBirth,DATE,YYYYMMDD,8,180815,239,246,,,,,DATE,,
2452,1,18,GenderCode,VARCHAR2,,1,180816,247,247,,,,,VARCHAR2,,
2452,1,19,ContractorFamilyID,VARCHAR2,,18,180817,248,265,,,,,VARCHAR2,,
2452,1,20,DependentID,VARCHAR2,,5,180818,266,270,,,,,VARCHAR2,,
2452,1,21,RelationshipCode,VARCHAR2,,1,180819,271,271,,,,,VARCHAR2,,
2452,1,22,ClientGroupID,VARCHAR2,,18,180820,272,289,,,,,VARCHAR2,,
2452,1,23,PCPID,VARCHAR2,,18,180821,290,307,,,,,VARCHAR2,,
2452,1,24,Reserved1,VARCHAR2,,8,180822,308,315,,,,,VARCHAR2,,
2452,1,25,PharmacyID,VARCHAR2,,18,180823,316,333,,,,,VARCHAR2,,
2452,1,26,Reserved2,VARCHAR2,,8,180824,334,341,,,,,VARCHAR2,,
2452,1,27,TransactionDate,DATE,YYYYMMDD,8,180825,342,349,,,,,DATE,,
2452,1,28,ParticipantExpirationDate,DATE,YYYYMMDD,8,180826,350,357,,,,,DATE,,
2452,1,29,DeductiblePriorYear,VARCHAR2,,7,180827,358,364,,,,,VARCHAR2,,
2452,1,30,DeductibleCurrentYear,VARCHAR2,,7,180828,365,371,,,,,VARCHAR2,,
2452,1,31,PSLPriorYear,VARCHAR2,,7,180829,372,378,,,,,VARCHAR2,,
2452,1,32,PSLCurrentYear,VARCHAR2,,7,180830,379,385,,,,,VARCHAR2,,
2452,1,33,MOPSPriorYear,VARCHAR2,,7,180831,386,392,,,,,VARCHAR2,,
2452,1,34,MOPSCurrentYear,VARCHAR2,,7,180832,393,399,,,,,VARCHAR2,,
2452,1,35,LifetimeMaximum,VARCHAR2,,7,180833,400,406,,,,,VARCHAR2,,
2452,1,36,CopayWaiverFlag,VARCHAR2,,1,180834,407,407,,,,,VARCHAR2,,
2452,1,37,CoverageCodeStatus,VARCHAR2,,1,180835,408,408,,,,,VARCHAR2,,
2452,1,38,PrintIDCardFlag,VARCHAR2,,1,180836,409,409,,,,,VARCHAR2,,
2452,1,39,AdminHoldEffDate,DATE,YYYYMMDD,8,180837,410,417,,,,,DATE,,
2452,1,40,AdminHoldExpDate,DATE,YYYYMMDD,8,180838,418,425,,,,,DATE,,
2452,1,41,PrimaryCarrierFlag,VARCHAR2,,1,180839,426,426,,,,,VARCHAR2,,
2452,1,42,ClientSpecificData,VARCHAR2,,62,180840,427,488,,,,,VARCHAR2,,
2452,1,43,PSLAmountCode,VARCHAR2,,1,180841,489,489,,,,,VARCHAR2,,
2452,1,44,MemberLevelAddressType,VARCHAR2,,1,180842,490,490,,,,,VARCHAR2,,
2452,1,46,ContractType,VARCHAR2,,2,180844,501,502,,,,,VARCHAR2,,
