LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2299,1,3,LASTNAME,VARCHAR2,,100,169862,201,300,,,,,VARCHAR2,,
2299,1,4,FIRSTNAME,VARCHAR2,,100,169863,301,400,,,,,VARCHAR2,,
2299,1,5,MIDNAME,VARCHAR2,,100,169864,401,500,,,,,VARCHAR2,,
2299,1,1,SSN,VARCHAR2,,100,169860,1,100,,,,,VARCHAR2,,
2299,1,2,PLSP_ALT_ID,VARCHAR2,,100,169861,101,200,,,,,VARCHAR2,,
2299,1,6,SEXCD,VARCHAR2,,100,169865,501,600,,,,,VARCHAR2,,
2299,1,7,RELATION,VARCHAR2,,100,169866,601,700,,,,,VARCHAR2,,
2299,1,8,BIRTHDATE,DATE,MM/DD/YYYY,200,169867,701,900,,,,,DATE,,
2299,1,9,ADDRLINE1,VARCHAR2,,100,169868,901,1000,,,,,VARCHAR2,,
2299,1,10,ADDRLINE2,VARCHAR2,,100,169869,1001,1100,,,,,VARCHAR2,,
2299,1,11,CITYNAME,VARCHAR2,,100,169870,1101,1200,,,,,VARCHAR2,,
2299,1,12,STATECODE,VARCHAR2,,100,169871,1201,1300,,,,,VARCHAR2,,
2299,1,13,ZIPCD,VARCHAR2,,100,169872,1301,1400,,,,,VARCHAR2,,
2299,1,14,TELEPHONENO,VARCHAR2,,100,169873,1401,1500,,,,,VARCHAR2,,
2299,1,15,WORKZIP,VARCHAR2,,100,169874,1501,1600,,,,,VARCHAR2,,
2299,1,16,SUBSCRIBERCUMBID,VARCHAR2,,100,169875,1601,1700,,,,,VARCHAR2,,
2299,1,17,SEQNO,VARCHAR2,,100,169876,1701,1800,,,,,VARCHAR2,,
2299,1,18,CUMBIDNO,VARCHAR2,,100,169877,1801,1900,,,,,VARCHAR2,,
2299,1,19,CTL_NO,VARCHAR2,,100,169878,1901,2000,,,,,VARCHAR2,,
2299,1,20,SFX_NO,VARCHAR2,,100,169879,2001,2100,,,,,VARCHAR2,,
2299,1,21,ACCT_NO,VARCHAR2,,100,169880,2101,2200,,,,,VARCHAR2,,
2299,1,22,PLAN_NO,VARCHAR2,,100,169881,2201,2300,,,,,VARCHAR2,,
2299,1,23,EFFECTIVEDATE,DATE,MM/DD/YYYY,200,169882,2301,2500,,,,,DATE,,
2299,1,24,EXPIRATIONDATE,DATE,MM/DD/YYYY,200,169883,2501,2700,,,,,DATE,,
2299,1,25,CLAIMOFFICECD,VARCHAR2,,100,169884,2701,2800,,,,,VARCHAR2,,
