LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
149,2,24,DENTALCOVEFFENDDATE,DATE,YYYYMMDD,8,10656,231,238,,,,,DATE,,
149,2,26,VISIONPLANID,VARCHAR2,,9,10658,249,257,,,,,VARCHAR2,,
149,2,27,VISIONCOVIND,VARCHAR2,,1,10659,258,258,,,,,VARCHAR2,,
149,2,28,VISIONCOVEFFBEGINDATE,DATE,YYYYMMDD,8,10660,259,266,,,,,DATE,,
149,2,29,VISIONCOVEFFENDDATE,DATE,YYYYMMDD,8,10661,267,274,,,,,DATE,,
149,2,31,OTHERPLANID,VARCHAR2,,9,10663,285,293,,,,,VARCHAR2,,
149,2,32,OTHERCOVIND,VARCHAR2,,1,10664,294,294,,,,,VARCHAR2,,
149,2,33,OTHERCOVEFFBEGINDATE,DATE,YYYYMMDD,8,10665,295,302,,,,,DATE,,
149,2,34,OTHERCOVEFFENDDATE,DATE,YYYYMMDD,8,10666,303,310,,,,,DATE,,
149,2,36,MENHEALTHPLANID,VARCHAR2,,9,10668,321,329,,,,,VARCHAR2,,
149,2,37,MENHEALTHCOVIND,VARCHAR2,,1,10669,330,330,,,,,VARCHAR2,,
149,2,38,MENHEALTHCOVEFFDATE,DATE,YYYYMMDD,8,10670,331,338,,,,,DATE,,
149,2,39,MENHEALTHCOVEFFENDDATE,DATE,YYYYMMDD,8,10671,339,346,,,,,DATE,,
149,2,40,RESERVEDFORCLIENTCUST,VARCHAR2,,110,10672,347,456,,,,,VARCHAR2,,
149,2,41,DEPINTERNALID,VARCHAR2,,9,10673,457,465,,,,,VARCHAR2,,
149,2,42,DEPZIPCODE,VARCHAR2,,9,10674,466,474,,,,,VARCHAR2,,
149,2,43,DEPRACE,VARCHAR2,,1,10675,475,475,,,,,VARCHAR2,,
149,2,44,ELIGIBILITYCODE,VARCHAR2,,1,10676,476,476,,,,,VARCHAR2,,
149,2,45,MEDCOVCATEGORY,VARCHAR2,,60,10677,477,536,,,,,VARCHAR2,,
149,2,46,MEDPREMIUMS,VARCHAR2,,7,10678,537,543,,,,,VARCHAR2,,
149,2,47,MEDASOFEE,VARCHAR2,,7,10679,544,550,,,,,VARCHAR2,,
149,2,48,DENTALOPTIONID,VARCHAR2,,50,10680,551,600,,,,,VARCHAR2,,
149,2,49,DENTALCOVCATEGORY,VARCHAR2,,60,10681,601,660,,,,,VARCHAR2,,
149,2,50,DENTALCARRIERCODE,VARCHAR2,,50,10682,661,710,,,,,VARCHAR2,,
149,2,51,DENTALPRODUCTTYPE,VARCHAR2,,6,10683,711,716,,,,,VARCHAR2,,
149,2,52,VISIONOPTIONID,VARCHAR2,,50,10684,717,766,,,,,VARCHAR2,,
149,2,53,VISIONCOVCATEGORY,VARCHAR2,,60,10685,767,826,,,,,VARCHAR2,,
149,2,54,VISIONCARRIERCODE,VARCHAR2,,50,10686,827,876,,,,,VARCHAR2,,
149,2,55,MENHEALTHOPTION,VARCHAR2,,9,10687,877,885,,,,,VARCHAR2,,
149,2,56,MENHEALTHCARRIER,VARCHAR2,,6,10688,886,891,,,,,VARCHAR2,,
149,2,57,DEPFIRSTNAME,VARCHAR2,,20,10689,892,911,,,,,VARCHAR2,,
149,2,58,DEPLASTNAME,VARCHAR2,,30,10690,912,941,,,,,VARCHAR2,,
149,3,1,RECORDTYPE,VARCHAR2,,2,10692,1,2,,,,,VARCHAR2,,
149,3,2,EMP_COUNT,VARCHAR2,,7,10693,3,9,,,,,VARCHAR2,,
149,3,3,DEP_COUNT,VARCHAR2,,7,10694,10,16,,,,,VARCHAR2,,
149,1,30,BENEFITPLANYEARBEGINDATE,DATE,YYYYMMDD,8,10575,612,619,,,,,DATE,,
