LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2001,1,1,SBSCRBR_ID,VARCHAR2,,30,142014,1,30,,,,,VARCHAR2,,
2001,1,2,MBR_SQNC_NBR,VARCHAR2,,30,142015,31,60,,,,,VARCHAR2,,
2001,1,3,BRTH_DT,DATE,YYYYMMDD,10,142016,61,70,,,,,DATE,,
2001,1,4,GNDR_CD,VARCHAR2,,5,142017,71,75,,,,,VARCHAR2,,
2001,1,5,MBR_RLTHSHP_CD,VARCHAR2,,30,142018,76,105,,,,,VARCHAR2,,
2001,1,6,EMP_ZIP_CD,VARCHAR2,,30,142019,106,135,,,,,VARCHAR2,,
2001,1,7,MBR_EFCTV_DT,DATE,YYYYMMDD,10,142020,136,145,,,,,DATE,,
2001,1,8,MBR_TERM_DT,DATE,YYYYMMDD,10,142021,146,155,,,,,DATE,,
2001,1,9,PROD_ID,VARCHAR2,,30,142022,156,185,,,,,VARCHAR2,,
2001,1,10,ACCT_NBR,VARCHAR2,,30,142023,186,215,,,,,VARCHAR2,,
2001,1,11,SUBGRP_NBR,VARCHAR2,,30,142024,216,245,,,,,VARCHAR2,,
2001,1,12,DEPT_NBR,VARCHAR2,,30,142025,246,275,,,,,VARCHAR2,,
2001,1,13,HLTH_CLASS_COV_CD,VARCHAR2,,30,142026,276,305,,,,,VARCHAR2,,
2001,1,14,PKG_NBR,VARCHAR2,,30,142027,306,335,,,,,VARCHAR2,,
2001,1,15,EMP_CNTRCT_TYPE,VARCHAR2,,30,142028,336,365,,,,,VARCHAR2,,
2001,1,16,MBR_FIRST_NM,VARCHAR2,,70,142029,366,435,,,,,VARCHAR2,,
2001,1,17,MBR_LAST_NM,VARCHAR2,,70,142030,436,505,,,,,VARCHAR2,,
