LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1478,1,1,O_MBR_NBR,VARCHAR2,,9,106833,1,9,,,,,VARCHAR2,,
1478,1,2,O_MBR_SFX,VARCHAR2,,2,106834,10,11,,,,,VARCHAR2,,
1478,1,3,O_MBR_SSN_NO,VARCHAR2,,17,106835,12,28,,,,,VARCHAR2,,
1478,1,5,O_GENDER,VARCHAR2,,1,106837,31,31,,,,,VARCHAR2,,
1478,1,6,O_RACE,VARCHAR2,,10,106838,32,41,,,,,VARCHAR2,,
1478,1,7,O_FIRST_NAME,VARCHAR2,,15,106839,42,56,,,,,VARCHAR2,,
1478,1,8,O_FIRST_NAME_REST,VARCHAR2,,10,106840,57,66,,,,,VARCHAR2,,
1478,1,9,O_MID_NAME,VARCHAR2,,1,106841,67,67,,,,,VARCHAR2,,
1478,1,10,O_MID_NAME_REST,VARCHAR2,,24,106842,68,91,,,,,VARCHAR2,,
1478,1,11,O_LAST_NAME,VARCHAR2,,25,106843,92,116,,,,,VARCHAR2,,
1478,1,12,O_ADDR_1,VARCHAR2,,30,106844,117,146,,,,,VARCHAR2,,
1478,1,13,O_ADDR_2,VARCHAR2,,30,106845,147,176,,,,,VARCHAR2,,
1478,1,14,O_CITY,VARCHAR2,,19,106846,177,195,,,,,VARCHAR2,,
1478,1,15,O_CITY_REST,VARCHAR2,,1,106847,196,196,,,,,VARCHAR2,,
1478,1,16,O_STATE,VARCHAR2,,2,106848,197,198,,,,,VARCHAR2,,
1478,1,17,O_STATE_REST,VARCHAR2,,10,106849,199,208,,,,,VARCHAR2,,
1478,1,18,O_ZIP,VARCHAR2,,10,106850,209,218,,,,,VARCHAR2,,
1478,1,19,O_COUNTY,VARCHAR2,,20,106851,219,238,,,,,VARCHAR2,,
1478,1,20,O_COUNTY_REST,VARCHAR2,,10,106852,239,248,,,,,VARCHAR2,,
1478,1,21,O_HOME_PHONE,VARCHAR2,,12,106853,249,260,,,,,VARCHAR2,,
1478,1,22,O_WORK_PHONE,VARCHAR2,,12,106854,261,272,,,,,VARCHAR2,,
1478,1,23,O_DOB,DATE,MM-DD-YYYY,10,106855,273,282,,,,,DATE,,
1478,1,24,O_DOB_REST,VARCHAR2,,2,106856,283,284,,,,,VARCHAR2,,
1478,1,25,O_SBR_REL,VARCHAR2,,10,106857,285,294,,,,,VARCHAR2,,
1478,1,26,O_SBR_REL_REST,VARCHAR2,,5,106858,295,299,,,,,VARCHAR2,,
1478,1,27,O_CURR_ELIG_BEGIN_DT,DATE,MM-DD-YYYY,10,106859,300,309,,,,,DATE,,
1478,1,28,O_CURR_ELIG_B_REST,VARCHAR2,,2,106860,310,311,,,,,VARCHAR2,,
1478,1,29,O_CURR_ELIG_END_DT,DATE,MM-DD-YYYY,10,106861,312,321,,,,,DATE,,
1478,1,30,O_CURR_ELIG_E_REST,VARCHAR2,,2,106862,322,323,,,,,VARCHAR2,,
1478,1,31,O_PREV_ELIG_BEGIN_DT,DATE,MM-DD-YYYY,10,106863,324,333,,,,,DATE,,
1478,1,32,O_PREV_ELIG_B_REST,VARCHAR2,,2,106864,334,335,,,,,VARCHAR2,,
1478,1,33,O_PREV_ELIG_END_DT,DATE,MM-DD-YYYY,10,106865,336,345,,,,,DATE,,
1478,1,34,O_PREV_ELIG_E_REST,VARCHAR2,,2,106866,346,347,,,,,VARCHAR2,,
1478,1,35,O_PLAN_TYPE_W,VARCHAR2,,3,106867,348,350,,,,,VARCHAR2,,
1478,1,36,O_PLAN_TYPE_REST,VARCHAR2,,7,106868,351,357,,,,,VARCHAR2,,
1478,1,37,O_LOB,VARCHAR2,,4,106869,358,361,,,,,VARCHAR2,,
1478,1,38,O_LOB_REST,VARCHAR2,,3,106870,362,364,,,,,VARCHAR2,,
1478,1,39,O_COB,VARCHAR2,,1,106871,365,365,,,,,VARCHAR2,,
1478,1,40,O_COB_REST,VARCHAR2,,5,106872,366,370,,,,,VARCHAR2,,
1478,1,41,O_CONTRACT_TYPE,VARCHAR2,,1,106873,371,371,,,,,VARCHAR2,,
1478,1,42,O_SBR_EMPL_DEPT_NO,VARCHAR2,,8,106874,372,379,,,,,VARCHAR2,,
1478,1,43,O_BEN_PLAN,VARCHAR2,,8,106875,380,387,,,,,VARCHAR2,,
1478,1,44,O_BEN_PLAN_REST,VARCHAR2,,4,106876,388,391,,,,,VARCHAR2,,
1478,1,45,O_TIER,VARCHAR2,,5,106877,392,396,,,,,VARCHAR2,,
1478,1,46,O_REGION,VARCHAR2,,2,106878,397,398,,,,,VARCHAR2,,
1478,1,47,O_REGION_REST,VARCHAR2,,2,106879,399,400,,,,,VARCHAR2,,
1478,1,48,O_PCP,VARCHAR2,,10,106880,401,410,,,,,VARCHAR2,,
1478,1,49,O_EMPLOYER,VARCHAR2,,30,106881,411,440,,,,,VARCHAR2,,
1478,1,50,O_EMPLOYER_GROUP_ID,VARCHAR2,,5,106882,441,445,,,,,VARCHAR2,,
1478,1,51,O_SBR_EMP_NO,VARCHAR2,,10,106883,446,455,,,,,VARCHAR2,,
1478,1,52,O_LANGUAGE_IND,VARCHAR2,,2,106884,456,457,,,,,VARCHAR2,,
1478,1,53,O_GROUP_NO,VARCHAR2,,8,106885,458,465,,,,,VARCHAR2,,
1478,1,55,O_DETAIL_REC_TYPE,VARCHAR2,,1,106887,475,475,,,,,VARCHAR2,,
