LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
3820,1,1,CLIENT,VARCHAR2,,150,295630,1,150,Gita Pant,,,,VARCHAR2,,
3820,1,2,CLIENT_NAME,VARCHAR2,,150,295631,151,300,Gita Pant,,,,VARCHAR2,,
3820,1,3,DIVISION,VARCHAR2,,150,295632,301,450,Gita Pant,,,,VARCHAR2,,
3820,1,4,DIVISION_NAME,VARCHAR2,,150,295633,451,600,Gita Pant,,,,VARCHAR2,,
3820,1,5,SSN,VARCHAR2,,150,295634,601,750,Gita Pant,,,,VARCHAR2,,
3820,1,6,FAMSFX,VARCHAR2,,150,295635,751,900,Gita Pant,,,,VARCHAR2,,
3820,1,7,EVENT,VARCHAR2,,150,295636,901,1050,Gita Pant,,,,VARCHAR2,,
3820,1,8,FULLID,VARCHAR2,,150,295637,1051,1200,Gita Pant,,,,VARCHAR2,,
3820,1,9,LAST_NAME,VARCHAR2,,150,295638,1201,1350,Gita Pant,,,,VARCHAR2,,
3820,1,10,FIRST_NAME,VARCHAR2,,150,295639,1351,1500,Gita Pant,,,,VARCHAR2,,
3820,1,11,MIDDLE_INITIAL,VARCHAR2,,150,295640,1501,1650,Gita Pant,,,,VARCHAR2,,
3820,1,12,EMPLOYEE,VARCHAR2,,150,295641,1651,1800,Gita Pant,,,,VARCHAR2,,
3820,1,13,STREET,VARCHAR2,,150,295642,1801,1950,Gita Pant,,,,VARCHAR2,,
3820,1,14,AVENUE,VARCHAR2,,150,295643,1951,2100,Gita Pant,,,,VARCHAR2,,
3820,1,15,SUITE,VARCHAR2,,150,295644,2101,2250,Gita Pant,,,,VARCHAR2,,
3820,1,16,CITY,VARCHAR2,,150,295645,2251,2400,Gita Pant,,,,VARCHAR2,,
3820,1,17,STATE_ABBREVIATION,VARCHAR2,,150,295646,2401,2550,Gita Pant,,,,VARCHAR2,,
3820,1,18,ZIP_CODE,VARCHAR2,,150,295647,2551,2700,Gita Pant,,,,VARCHAR2,,
3820,1,19,PMB_ADDRESS_LINE,VARCHAR2,,150,295648,2701,2850,Gita Pant,,,,VARCHAR2,,
3820,1,20,COUNTRY_CODE,VARCHAR2,,150,295649,2851,3000,Gita Pant,,,,VARCHAR2,,
3820,1,21,PHONE,VARCHAR2,,150,295650,3001,3150,Gita Pant,,,,VARCHAR2,,
3820,1,22,SEX,VARCHAR2,,150,295651,3151,3300,Gita Pant,,,,VARCHAR2,,
3820,1,23,DATE_OF_BIRTH,DATE,MM/DD/YYYY,150,295652,3301,3450,Gita Pant,,,,DATE,,
3820,1,24,MARITAL_STATUS,VARCHAR2,,150,295653,3451,3600,Gita Pant,,,,VARCHAR2,,
3820,1,25,CLASS,VARCHAR2,,150,295654,3601,3750,Gita Pant,,,,VARCHAR2,,
3820,1,26,SALARY,NUMBER,,150,295655,3751,3900,Gita Pant,,,,NUMBER,,
3820,1,27,YEARS_OF_SERVICE,NUMBER,,150,295656,3901,4050,Gita Pant,,,,NUMBER,,
3820,1,28,PLAN_SPONSOR_DATE,DATE,MM/DD/YYYY,150,295657,4051,4200,Gita Pant,,,,DATE,,
3820,1,29,ENROLLED_STATUS,VARCHAR2,,150,295658,4201,4350,Gita Pant,,,,VARCHAR2,,
3820,1,30,DEPEND_ALT_ID,VARCHAR2,,150,295659,4351,4500,Gita Pant,,,,VARCHAR2,,
3820,1,31,DEPENDENT_CODE,VARCHAR2,,150,295660,4501,4650,Gita Pant,,,,VARCHAR2,,
3820,1,32,DEPENDENT_EFF_DATE,DATE,MM/DD/YYYY,150,295661,4651,4800,Gita Pant,,,,DATE,,
3820,1,33,DEPENDENT_STATUS,VARCHAR2,,150,295662,4801,4950,Gita Pant,,,,VARCHAR2,,
3820,1,34,DEPENDENT_STATUS_DT,DATE,MM/DD/YYYY,150,295663,4951,5100,Gita Pant,,,,DATE,,
3820,1,35,PEOPLE,VARCHAR2,,150,295664,5101,5250,Gita Pant,,,,VARCHAR2,,
3820,1,36,APPL_QUAL_CODE,VARCHAR2,,150,295665,5251,5400,Gita Pant,,,,VARCHAR2,,
3820,1,37,APPL_QUAL_DATE,DATE,MM/DD/YYYY,150,295666,5401,5550,Gita Pant,,,,DATE,,
3820,1,38,NOTIFICATION_DATE,DATE,MM/DD/YYYY,150,295667,5551,5700,Gita Pant,,,,DATE,,
3820,1,39,ELECTION_DATE,DATE,MM/DD/YYYY,150,295668,5701,5850,Gita Pant,,,,DATE,,
3820,1,40,ELECTION_RECEIVD_DT,DATE,MM/DD/YYYY,150,295669,5851,6000,Gita Pant,,,,DATE,,
3820,1,41,WAIVER_SIGNED,VARCHAR2,,150,295670,6001,6150,Gita Pant,,,,VARCHAR2,,
3820,1,42,WAIVER_DATE,DATE,MM/DD/YYYY,150,295671,6151,6300,Gita Pant,,,,DATE,,
3820,1,43,ENROLL_DATE,DATE,MM/DD/YYYY,150,295672,6301,6450,Gita Pant,,,,DATE,,
3820,1,44,CONVERSION_DATE,DATE,MM/DD/YYYY,150,295673,6451,6600,Gita Pant,,,,DATE,,
3820,1,45,WILL_TERM_CODE,VARCHAR2,,150,295674,6601,6750,Gita Pant,,,,VARCHAR2,,
