LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4749,1,2,INSUREDDEPENDENTID,VARCHAR2,,14,351458,21,34,Prerana KC,,,,VARCHAR2,,
4749,1,3,GROUPID,VARCHAR2,,20,351459,35,54,Prerana KC,,,,VARCHAR2,,
4749,1,4,SUBORDINATEGROUPID,VARCHAR2,,20,351460,55,74,Prerana KC,,,,VARCHAR2,,
4749,1,5,SUBSCRIBER_CLASS_CODE,VARCHAR2,,3,351461,75,77,Prerana KC,,,,VARCHAR2,,
4749,1,6,EMPLOYEESSN,VARCHAR2,,9,351462,78,86,Prerana KC,,,,VARCHAR2,,
4749,1,7,DEPENDENTSSN,VARCHAR2,,9,351463,87,95,Prerana KC,,,,VARCHAR2,,
4749,1,8,RELATIONCODE,VARCHAR2,,2,351464,96,97,Prerana KC,,,,VARCHAR2,,
4749,1,9,INSUREDLASTNAME,VARCHAR2,,25,351465,98,122,Prerana KC,,,,VARCHAR2,,
4749,1,10,INSUREDFIRSTNAME,VARCHAR2,,15,351466,123,137,Prerana KC,,,,VARCHAR2,,
4749,1,11,INSUREDMIDINIT,VARCHAR2,,1,351467,138,138,Prerana KC,,,,VARCHAR2,,
4749,1,12,INSUREDDOB,DATE,YYYYMMDD,8,351468,139,146,Prerana KC,,,,DATE,,
4749,1,13,INSUREDAGE,VARCHAR2,,3,351469,147,149,Prerana KC,,,,VARCHAR2,,
4749,1,14,GENDER,VARCHAR2,,1,351470,150,150,Prerana KC,,,,VARCHAR2,,
4749,1,15,ADDR1,VARCHAR2,,35,351471,151,185,Prerana KC,,,,VARCHAR2,,
4749,1,16,ADDR2,VARCHAR2,,35,351472,186,220,Prerana KC,,,,VARCHAR2,,
4749,1,17,CITY,VARCHAR2,,20,351473,221,240,Prerana KC,,,,VARCHAR2,,
4749,1,18,STATECODE,VARCHAR2,,2,351474,241,242,Prerana KC,,,,VARCHAR2,,
4749,1,19,ZIPCODE,VARCHAR2,,9,351475,243,251,Prerana KC,,,,VARCHAR2,,
4749,1,20,DEPENDENT_EFF_BEGIN_DT,DATE,YYYYMMDD,8,351476,252,259,Prerana KC,,,,DATE,,
4749,1,21,DEPENDENT_EFF_END_DT,DATE,YYYYMMDD,8,351477,260,267,Prerana KC,,,,DATE,,
4749,1,22,HEALTHCOVERAGETYPE,VARCHAR2,,3,351478,268,270,Prerana KC,,,,VARCHAR2,,
4749,1,23,HEALTHEFFBEGINDATE,DATE,YYYYMMDD,8,351479,271,278,Prerana KC,,,,DATE,,
4749,1,24,HEALTHEFFENDDATE,DATE,YYYYMMDD,8,351480,279,286,Prerana KC,,,,DATE,,
4749,1,25,DENTALCOVERAGETYPE,VARCHAR2,,3,351481,287,289,Prerana KC,,,,VARCHAR2,,
4749,1,26,DENTALEFFBEGINDATE,DATE,YYYYMMDD,8,351482,290,297,Prerana KC,,,,DATE,,
4749,1,27,DENTALEFFENDDATE,DATE,YYYYMMDD,8,351483,298,305,Prerana KC,,,,DATE,,
4749,1,28,DRUGCOVERAGETYPE,VARCHAR2,,3,351484,306,308,Prerana KC,,,,VARCHAR2,,
4749,1,29,DRUGEFFBEGINDATE,DATE,YYYYMMDD,8,351485,309,316,Prerana KC,,,,DATE,,
4749,1,30,DRUGEFFENDDATE,DATE,YYYYMMDD,8,351486,317,324,Prerana KC,,,,DATE,,
4749,1,31,VISIONCOVERAGETYPE,VARCHAR2,,3,351487,325,327,Prerana KC,,,,VARCHAR2,,
4749,1,32,VISIONEFFBEGINDATE,DATE,YYYYMMDD,8,351488,328,335,Prerana KC,,,,DATE,,
4749,1,33,VISIONEFFENDDATE,DATE,YYYYMMDD,8,351489,336,343,Prerana KC,,,,DATE,,
4749,1,34,MEMBERSTATUS,VARCHAR2,,1,351490,344,344,Prerana KC,,,,VARCHAR2,,
4749,1,35,HRAINDICATOR,VARCHAR2,,3,351491,345,347,Prerana KC,,,,VARCHAR2,,
4749,1,36,HSAINDICATOR,VARCHAR2,,3,351492,348,350,Prerana KC,,,,VARCHAR2,,
4749,1,37,PRODUCTCODE,VARCHAR2,,3,351493,351,353,Prerana KC,,,,VARCHAR2,,
4749,1,38,PLANID,VARCHAR2,,10,351494,354,363,Prerana KC,,,,VARCHAR2,,
4749,1,39,HDHPINDICATOR,VARCHAR2,,1,351495,364,364,Prerana KC,,,,VARCHAR2,,
4749,1,1,INSUREDID,VARCHAR2,,20,351457,1,20,Prerana KC,,,,VARCHAR2,,
4749,2,5,RunDate,DATE,YYYYMMDD,8,351500,46,53,Prerana KC,,,,DATE,,
4749,2,1,EndofFile,VARCHAR2,,8,351496,1,8,Prerana KC,,,,VARCHAR2,,
4749,2,2,GroupName,VARCHAR2,,25,351497,9,33,Prerana KC,,,,VARCHAR2,,
4749,2,3,TotalRecords,NUMBER,,7,351498,34,40,Prerana KC,,,,NUMBER,,
