LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
76,1,1,SOURCE,VARCHAR2,,200,4699,1,200,,,,,VARCHAR2,,
76,1,2,SN,VARCHAR2,,200,4700,201,400,,,,,VARCHAR2,,
76,1,3,TRANSNUM,VARCHAR2,,200,4701,401,600,,,,,VARCHAR2,,
76,1,4,SEQNO,VARCHAR2,,200,4702,601,800,,,,,VARCHAR2,,
76,1,5,DATETIMESTAMP,VARCHAR2,,200,4703,801,810,Dinesh Khadka,,,,VARCHAR2,,
76,1,6,MEMID,VARCHAR2,,200,4704,811,1010,,,,,VARCHAR2,,
76,1,7,ENRID,VARCHAR2,,200,4705,1011,1210,,,,,VARCHAR2,,
76,1,8,RELFLAG,VARCHAR2,,200,4706,1211,1410,,,,,VARCHAR2,,
76,1,9,MEMFIRSTNAME,VARCHAR2,,200,4707,1411,1610,,,,,VARCHAR2,,
76,1,10,MEMLASTNAME,VARCHAR2,,200,4708,1611,1810,,,,,VARCHAR2,,
76,1,11,GENDER,VARCHAR2,,200,4709,1811,2010,,,,,VARCHAR2,,
76,1,12,DOB,VARCHAR2,,200,4710,2011,2020,Dinesh Khadka,,,,VARCHAR2,,
76,1,13,ADDR1,VARCHAR2,,200,4711,2021,2220,,,,,VARCHAR2,,
76,1,14,ADDR2,VARCHAR2,,200,4712,2221,2420,,,,,VARCHAR2,,
76,1,15,CITY,VARCHAR2,,200,4713,2421,2620,,,,,VARCHAR2,,
76,1,16,STATE,VARCHAR2,,200,4714,2621,2820,,,,,VARCHAR2,,
76,1,17,ZIP,VARCHAR2,,200,4715,2821,3020,,,,,VARCHAR2,,
76,1,18,HOMEPHONE,VARCHAR2,,200,4716,3021,3220,,,,,VARCHAR2,,
76,1,19,WORKPHONE,VARCHAR2,,200,4717,3221,3420,,,,,VARCHAR2,,
76,1,20,LVLID1,VARCHAR2,,200,4718,3421,3620,,,,,VARCHAR2,,
76,1,21,LVLDESC1,VARCHAR2,,200,4719,3621,3820,,,,,VARCHAR2,,
76,1,22,LVLID2,VARCHAR2,,200,4720,3821,4020,,,,,VARCHAR2,,
76,1,23,LVLDESC2,VARCHAR2,,200,4721,4021,4220,,,,,VARCHAR2,,
76,1,24,LVLID3,VARCHAR2,,200,4722,4221,4420,,,,,VARCHAR2,,
76,1,25,LVLDESC3,VARCHAR2,,200,4723,4421,4620,,,,,VARCHAR2,,
76,1,26,LVLID4,VARCHAR2,,200,4724,4621,4820,,,,,VARCHAR2,,
76,1,27,LVLDESC4,VARCHAR2,,200,4725,4821,5020,,,,,VARCHAR2,,
76,1,28,LVLID5,VARCHAR2,,200,4726,5021,5220,,,,,VARCHAR2,,
76,1,29,LVLDESC5,VARCHAR2,,200,4727,5221,5420,,,,,VARCHAR2,,
76,1,30,LVLID6,VARCHAR2,,200,4728,5421,5620,,,,,VARCHAR2,,
76,1,31,LVLDESC6,VARCHAR2,,200,4729,5621,5820,,,,,VARCHAR2,,
76,1,32,LVLID7,VARCHAR2,,200,4730,5821,6020,,,,,VARCHAR2,,
76,1,33,LVLDESC7,VARCHAR2,,200,4731,6021,6220,,,,,VARCHAR2,,
76,1,34,LVLID8,VARCHAR2,,200,4732,6221,6420,,,,,VARCHAR2,,
76,1,35,LVLDESC8,VARCHAR2,,200,4733,6421,6620,,,,,VARCHAR2,,
76,1,36,LVLID9,VARCHAR2,,200,4734,6621,6820,,,,,VARCHAR2,,
76,1,37,LVLDESC9,VARCHAR2,,200,4735,6821,7020,,,,,VARCHAR2,,
76,1,38,LVLID10,VARCHAR2,,200,4736,7021,7220,,,,,VARCHAR2,,
76,1,39,LVLDESC10,VARCHAR2,,200,4737,7221,7420,,,,,VARCHAR2,,
76,1,40,FILLDATE,VARCHAR2,,200,4738,7421,7430,Dinesh Khadka,,,,VARCHAR2,,
76,1,41,PAIDDATE,VARCHAR2,,200,4739,7431,7440,Dinesh Khadka,,,,VARCHAR2,,
76,1,42,METRICQUANTITY,VARCHAR2,,200,4740,7441,7640,,,,,VARCHAR2,,
76,1,43,DAYSSUPPLY,VARCHAR2,,200,4741,7641,7840,,,,,VARCHAR2,,
76,1,44,DRUGCODE,VARCHAR2,,200,4742,7841,8040,,,,,VARCHAR2,,
76,1,45,DRUGDESC,VARCHAR2,,200,4743,8041,8240,,,,,VARCHAR2,,
76,1,46,DRUGSTRENGTH,VARCHAR2,,200,4744,8241,8440,,,,,VARCHAR2,,
76,1,47,FORMULARY_YN,VARCHAR2,,200,4745,8441,8640,,,,,VARCHAR2,,
76,1,48,MOI,VARCHAR2,,200,4746,8641,8840,,,,,VARCHAR2,,
76,1,49,PRESCRIBERID,VARCHAR2,,200,4747,8841,9040,,,,,VARCHAR2,,
76,1,50,PRESCRIBERNAME,VARCHAR2,,200,4748,9041,9240,,,,,VARCHAR2,,
76,1,51,PHARMID,VARCHAR2,,200,4749,9241,9440,,,,,VARCHAR2,,
76,1,52,PHARMNAME,VARCHAR2,,200,4750,9441,9640,,,,,VARCHAR2,,
76,1,53,PHARMZIPCODE,VARCHAR2,,200,4751,9641,9840,,,,,VARCHAR2,,
76,1,54,PAIDAMT,NUMBER,,19,4752,9841,9859,,,,,NUMBER,,
76,1,55,BILLEDAMT,NUMBER,,19,4753,9860,9878,,,,,NUMBER,,
76,1,56,INGREDCOST,NUMBER,,19,4754,9879,9897,,,,,NUMBER,,
76,1,57,DISPENSINGCOST,NUMBER,,19,4755,9898,9916,,,,,NUMBER,,
76,1,58,SALESTAX,NUMBER,,19,4756,9917,9935,,,,,NUMBER,,
76,1,59,ALLOWEDAMT,NUMBER,,19,4757,9936,9954,,,,,NUMBER,,
76,1,60,ENRPAIDAMT,NUMBER,,19,4758,9955,9973,,,,,NUMBER,,
76,1,61,COINSAMT,NUMBER,,19,4759,9974,9992,,,,,NUMBER,,
76,1,62,COPAYAMT,NUMBER,,19,4760,9993,10011,,,,,NUMBER,,
76,1,63,DEDUCTAMT,NUMBER,,19,4761,10012,10030,,,,,NUMBER,,
76,1,64,NOTALLOWEDAMT,NUMBER,,19,4762,10031,10049,,,,,NUMBER,,
76,1,65,ADMFEES,NUMBER,,19,4763,10050,10068,,,,,NUMBER,,
76,1,66,AWP,NUMBER,,19,4764,10069,10087,,,,,NUMBER,,
76,1,67,COBAMT,NUMBER,,19,4765,10088,10106,,,,,NUMBER,,
76,1,68,ADJCODE,VARCHAR2,,200,4766,10107,10306,,,,,VARCHAR2,,
76,1,69,SICCODE,VARCHAR2,,200,4767,10307,10506,,,,,VARCHAR2,,
76,1,70,SICDESC,VARCHAR2,,200,4768,10507,10706,,,,,VARCHAR2,,
76,1,71,CLAIMSTATUS,VARCHAR2,,200,4769,10707,10906,,,,,VARCHAR2,,
76,1,72,SUPPLYFLAG,VARCHAR2,,200,4770,10907,11106,,,,,VARCHAR2,,
76,1,73,DISCOUNTAMT,NUMBER,,19,4771,11107,11125,,,,,NUMBER,,
76,1,74,PRESCOUNT,NUMBER,,19,4772,11126,11144,,,,,NUMBER,,
76,1,75,SSN,VARCHAR2,,200,4773,11145,11344,,,,,VARCHAR2,,
